開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬
2007/01/21,1京都7,曇,8,4歳以上500万下,,芝2000,14,良,2:02.5,37.1-35.2,オナーチェイサー,安藤勝己,[西]松田博資,ダブルティンパニー,フェラーリセブン
2007/01/21,1京都7,曇,9,若菜賞(500万下),,ダ1400,13,良,1:25.4,34.8-38.2,アマノチェリーラン,川田将雅,[西]湯窪幸雄,ウッドウインド,エイジアンウインズ
2007/01/21,1京都7,曇,10,睦月賞(1000万下),,芝2400,15,良,2:28.4,34.8-37.1,セレスステーラー,和田竜二,[西]宮本博,ワンマンシャチョウ,ミツワスカイハイ
2007/01/21,1京都7,曇,11,平安S(G3),,ダ1800,16,良,1:51.0,37.2-36.6,メイショウトウコン,石橋守,[西]安田伊佐,サンライズバッカス,シャーベットトーン
2007/01/21,1京都7,曇,12,4歳以上1000万下,,ダ1200,16,良,1:11.6,35.0-36.6,フォルテピアノ,小牧太,[西]橋口弘次,ナリタジューン,アドマイヤキラメキ
2007/01/21,1小倉2,曇,1,3歳未勝利,,ダ1700,15,良,1:47.4,29.5-39.8,メイショウカルド,藤岡佑介,[西]岡田稲男,ピサノシェンロン,トーホウレーサー
2007/01/21,1小倉2,曇,2,3歳未勝利,,芝1200,17,良,1:09.1,33.1-36.0,ワンダーフルーツ,中舘英二,[東]和田正道,イチエイジュン,レオスマイル
2007/01/21,1小倉2,曇,3,3歳未勝利,,芝2000,18,良,2:01.7,35.6-36.5,ロードキャニオン,田中博康,[東]後藤由之,マイネルアンサー,テイエムフッカツ
2007/01/21,1小倉2,曇,4,3歳新馬,,芝1200,13,良,1:09.3,33.7-35.6,エリモサリュート,田嶋翔,[西]小島貞博,トウカイギルト,ベルファスト
2007/01/21,1小倉2,曇,5,4歳以上500万下,,ダ1700,15,良,1:46.7,30.8-38.5,リスティアエナー,田中博康,[東]岩戸孝樹,ベルグラーノ,ノーメイク
2007/01/21,1小倉2,曇,6,4歳以上500万下,,ダ1000,14,良,0:59.3,34.1-36.7,コアレスパレード,藤岡佑介,[西]梅田康雄,シルクゲイナー,カゼノアルペジオ
2007/01/21,1小倉2,曇,7,4歳以上500万下,,芝2600,16,良,2:39.3,35.7-36.9,ミスターシーザ,川島信二,[西]中尾秀正,ファントムオペラ,マイネルプログレス
2007/01/21,1小倉2,曇,8,4歳以上500万下,,ダ1700,16,良,1:46.4,29.9-38.8,リアルテースト,的場勇人,[東]的場均,ツルマルフェロー,ティズインパルス
2007/01/21,1小倉2,曇,9,4歳以上500万下,,芝1200,18,良,1:08.1,33.1-35.0,ゼットフラッシュ,鮫島克也,[西]山内研二,ベイリーフ,ナンゴクライデン
2007/01/21,1小倉2,曇,10,かささぎ賞(500万下),,芝1200,12,良,1:08.5,33.0-35.5,オメガエクスプレス,鮫島良太,[西]坂口正大,ライトグランデュア,ナンゴクプラネット
2007/01/21,1小倉2,曇,11,太宰府特別(1000万下),,芝1800,16,良,1:46.9,36.0-35.2,カネトシツヨシオー,渡辺薫彦,[西]野村彰彦,マイネルポライト,ユキノマーメイド
2007/01/21,1小倉2,曇,12,背振山特別(500万下),,芝2000,15,良,1:59.8,34.2-36.6,テューダーローズ,鮫島克也,[西]橋口弘次,モリノミヤコ,サクラオリオン
2007/01/20,1中山6,曇,1,3歳未勝利,,ダ1200,16,良,1:13.8,34.6-39.2,ライカート,津村明秀,[東]鈴木伸尋,イーサンラヴ,ベルバラード
2007/01/20,1中山6,曇,2,3歳未勝利,,ダ1800,12,良,1:57.6,38.1-40.3,ナンヨーアース,横山典弘,[東]境征勝,ベルグミサイル,オーバーカムオール
2007/01/20,1中山6,曇,3,3歳新馬,,ダ1800,16,良,1:58.2,37.5-40.3,ドリーミーペガサス,柴田善臣,[東]松山康久,アドマイヤワールド,ナカヤマトップガン
