開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬,年齢制限,一着賞金
1970/12/05,6阪神1,晴,9,ディセンバーハンデキ(800万下),,芝1600,8,良,1:37.4,,ミユキルーカス,榎屋忍,伊藤雄二,アリオーン,アラシオ,3:３歳以上,560.0
1970/12/05,6阪神1,晴,10,中距離特別(300万下),,芝2000,10,良,2:05.7,,シュンサクリュウ,小野幸治,小林稔,ヒデタカラ,メトロホープ,3:３歳以上,460.0
1970/12/05,6阪神1,晴,11,4歳以上500万下,,芝1800,10,良,1:51.9,,ワイエムプリンス,福永洋一,服部正利,オンワードミア,ファンドリレコード,3:３歳以上,360.0
1970/11/29,6東京8,晴,1,3歳未勝利,,芝1200,19,良,1:13.9,,マンテルージュ,丸目敏栄,石栗龍雄,シンゲツオー,ネザーランド,1:２歳,100.0
1970/11/29,6東京8,晴,2,3歳新馬,,芝1200,17,良,1:13.7,,グリイーン,丸目敏栄,仲住達弥,タマナーシロー,ハイトップ,1:２歳,180.0
1970/11/29,6東京8,晴,3,4歳以上未勝利,,障2820,6,良,3:14.7,,クリアトム,金井国男,稲葉秀男,バーランド,フユーリターフ,3:３歳以上,200.0
1970/11/29,6東京8,晴,4,3歳200万下,,芝1400,18,良,1:26.8,,ラファール,嶋田功,稲葉幸夫,シャダイプレテエ,メジロハヤブサ,1:２歳,200.0
1970/11/29,6東京8,晴,5,4歳以上100万下,,ダ1600,9,良,1:40.0,,スイノタイヨウ,中野渡清一,久保田金造,フシラビ,ブラバス,3:３歳以上,180.0
1970/11/29,6東京8,晴,6,六社特別(500万下),,芝1800,15,良,1:51.7,,ブラックオー,野平祐二,久保田金造,ウエルテン,メジロタンバ,3:３歳以上,520.0
1970/11/29,6東京8,晴,7,深秋S(700万下),,芝1400,10,良,1:24.4,,シャンデリー,森安重勝,尾形藤吉,スズサヤカ,ケンサチオー,3:３歳以上,550.0
1970/11/29,6東京8,晴,8,4歳以上300万下,,芝2000,8,良,2:07.1,,マキノスズカゼ,嶋田潤,田中和一郎,プリンスバロン,マルノムーティエ,3:３歳以上,300.0
1970/11/29,6東京8,晴,9,天皇賞(OP),,芝3200,13,良,3:24.8,,メジロアサマ,池上昌弘,保田隆芳,フイニイ,アカネテンリュウ,4:４歳以上,2000.0
1970/11/29,6東京8,晴,10,4歳以上200万下,,ダ1700,12,良,1:46.3,,チュウオー,牧野三雄,中村広,ルミエール,カンスイ,3:３歳以上,260.0
1970/11/29,2中京2,曇,1,3歳未勝利,,ダ1100,8,良,1:12.5,,ヒロオーギ,内田国夫,柴田不二男,タイセイムサシ,セブンティ,1:２歳,80.0
1970/11/29,2中京2,曇,2,3歳未勝利,,ダ1100,9,良,1:10.9,,シノブモアー,四位満教,浅見国一,ホショマサル,タイムヒカリ,1:２歳,100.0
1970/11/29,2中京2,晴,3,3歳未勝利,,ダ1100,10,良,1:09.7,,ホウシュウアンダー,武田悟,夏村辰男,ムサシフジ,エルクハード,1:２歳,100.0
1970/11/29,2中京2,晴,4,4歳以上200万下,,ダ1700,5,良,1:53.5,,ミヨシ,福島信晴,清田十一,シュウザンニシキ,ハンダメリー,3:３歳以上,100.0
1970/11/29,2中京2,晴,5,3歳新馬,,ダ1100,10,良,1:10.8,,オーミエイフー,成島英春,日迫清,セントアポロン,コスモアロー,1:２歳,170.0
1970/11/29,2中京2,晴,6,4歳以上100万下,,ダ1600,10,良,1:44.1,,ブルーフラッグ,四位満教,浅見国一,アケクモイ,ライトナー,3:３歳以上,180.0
1970/11/29,2中京2,晴,7,4歳以上100万下,,ダ1600,10,良,1:43.9,,トーワクイン,稲部和久,諏訪佐市,マスカツ,シャンセダン,3:３歳以上,180.0
