開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬,年齢制限,一着賞金
1970/05/03,2中山7,晴,6,4歳100万下,,芝1800,9,良,1:53.1,,グランドアロー,柴田政人,高松三太,フィジー,コートシャダイ,2:３歳,150.0
1970/05/03,2中山7,晴,7,5歳以上200万下,,芝1800,16,良,1:52.6,,トヨヒロ,大和田稔,二本柳俊夫,スイートクラウン,ブライトン,4:４歳以上,220.0
1970/05/03,2中山7,晴,8,アラブ王冠(OP),,芝2200,8,良,2:20.1,,ムツミシゲル,野平祐二,佐藤勝美,リキショウ,ヒノデオーザ,3:３歳以上,400.0
1970/05/03,2中山7,晴,9,エメラルドS(800万下),,芝2000,7,良,2:03.8,,ブラックバトー,伊藤栄,中村広,タマモニシキ,スロープターフ,4:４歳以上,580.0
1970/05/03,2中山7,晴,10,桐花S(OP),,芝2000,7,良,2:06.3,,クリシバ,郷原洋行,吉野勇,エドジョウ,シュツロスツワイテ,2:３歳,500.0
1970/05/03,2中山7,晴,11,5歳以上500万下,,芝1600,10,良,1:37.8,,ヤヒコー,横田吉光,菊池一雄,カップアイ,ファチア,4:４歳以上,340.0
1970/05/03,3阪神1,小雨,1,4歳未勝利,,芝1900,7,良,2:01.3,,マアクツウ,領家政蔵,田中良平,イメージジョー,ゴケンザン,2:３歳,100.0
1970/05/03,3阪神1,小雨,2,4歳未勝利,,芝1900,7,良,2:01.6,,ジルドレヒカリ,佐藤正雄,加藤清一,アイテイオーカン,クロガネモチ,2:３歳,100.0
1970/05/03,3阪神1,曇,3,4歳100万下,,芝1600,7,良,1:38.4,,タマショウリ,武邦彦,武田作十郎,ムーンガレット,シーヤング,2:３歳,150.0
1970/05/03,3阪神1,曇,4,4歳以上未勝利,,障2600,12,良,2:54.7,,モンタルビー,日高三代喜,浅見国一,ミスランブル,カミノスガタ,3:３歳以上,200.0
1970/05/03,3阪神1,曇,5,4歳100万下,,芝1600,7,良,1:37.4,,ネバーフォード,武邦彦,武田作十郎,クニノハナ,リュウフェラー,2:３歳,150.0
1970/05/03,3阪神1,小雨,6,4歳400万下,,芝1600,5,良,1:41.0,,ハナオモダカ,押田年郎,坂口正二,ヒカルシラユキ,ニシノゴオー,2:３歳,280.0
1970/05/03,3阪神1,雨,7,5歳以上500万下,,芝1600,7,良,1:37.1,,ワイエムヒカリ,田島良保,谷八郎,オックスドール,リュウシンゲキ,4:４歳以上,340.0
1970/05/03,3阪神1,雨,8,ガーベラ賞(200万下),,芝1900,5,良,1:58.4,,シンザンホマレ,福永洋一,服部正利,ヤマニブルーム,ミスダイテン,2:３歳,320.0
1970/05/03,3阪神1,雨,9,タマツバキ記念(OP),,芝2000,12,良,2:08.0,,ヒラハッコウ,武邦彦,田中康三,マルブツライト,ラオスオー,3:３歳以上,400.0
1970/05/03,3阪神1,小雨,10,灘特別(1000万下),,芝1900,5,良,1:57.6,,メジロザオー,須貝彦三,三井末太郎,ブルーパサー,シーファイター,4:４歳以上,580.0
1970/05/03,3阪神1,小雨,11,5歳以上250万円以下,,芝1900,9,良,1:58.8,,ブルーバンブー,須貝彦三,曽場広作,ヤクモスタン,スリークラウン,4:４歳以上,250.0
1970/05/02,2中山6,晴,1,4歳以上100万下,,ダ1800,8,良,2:01.7,,クィーンサンポウ,横田吉光,古賀嘉蔵,クニワカ,アカリハタ,3:３歳以上,100.0
1970/05/02,2中山6,晴,2,4歳未勝利,,ダ1700,6,良,1:51.0,,サマーオンワード,千葉次男,尾形藤吉,ウインローマ,ナツフジ,2:３歳,100.0
1970/05/02,2中山6,晴,3,5歳以上未勝利,,障2800,9,良,3:13.7,,デオーラターフ,小島武久,浅野武志,アラベスク,キングシロ,4:４歳以上,200.0
