開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬,年齢制限,一着賞金
1997/11/08,5東京3,晴,9,昇仙峡特別(900万下),,ダ1400,11,良,1:25.2,35.5-37.4,レイズスズラン,中舘英二,[東]増沢末夫,レディブライティア,サンライトガッツ,3:３歳以上,1450.0
1997/11/08,5東京3,晴,10,奥多摩S(1600万下),,芝2400,12,良,2:27.0,35.9-37.1,メジロスティード,吉田豊,[東]高橋裕,ミラクルロッキー,ダイワオーシャン,3:３歳以上,1800.0
1997/11/08,5東京3,晴,11,京成杯3歳S(G2),,芝1400,9,良,1:21.9,35.3-34.8,グラスワンダー,的場均,[東]尾形充弘,マチカネサンシロー,クリールサイクロン,1:２歳,3800.0
1997/11/08,5東京3,晴,12,4歳以上900万下,,芝1600,13,良,1:36.0,36.3-35.1,マチカネカゲボウシ,横山典弘,[西]白井寿昭,ミスプロスペクター,ゴールドリーフ,3:３歳以上,1050.0
1997/11/08,5京都3,晴,1,3歳未勝利,,ダ1400,16,良,1:27.4,35.9-38.7,アンバーソロン,菅谷正巳,[西]菅谷禎高,サンライズナイト,スペードジャック,1:２歳,510.0
1997/11/08,5京都3,晴,2,3歳未勝利,,芝2000,18,良,2:03.1,35.7-36.6,セキノダントツ,清山宏明,[西]斉藤義美,マルタカマックス,ダンディネクスト,1:２歳,510.0
1997/11/08,5京都3,晴,3,3歳新馬,,ダ1200,11,良,1:14.0,35.7-38.3,ゼンノシェローズ,本田優,[西]西浦勝一,エイシンプルマン,カガヤキヒメ,1:２歳,600.0
1997/11/08,5京都3,晴,4,4歳以上500万下,,ダ1800,9,良,1:53.3,37.5-37.8,ランフォザドリーム,武豊,[西]田中耕太,ケイアイメイプル,クインオブウインク,3:３歳以上,750.0
1997/11/08,5京都3,晴,5,障害4歳以上未勝利,,障2910,10,良,3:17.3,109.0-0.0,エイユーダンボー,石山繁,[西]浜田光正,アラタマリード,マチカネヒエイ,3:３歳以上,850.0
1997/11/08,5京都3,晴,6,3歳新馬,,芝1400,12,良,1:21.7,34.4-35.2,ダイイチレーサー,四位洋文,[西]安田隆行,セイクブイブイオー,ポリッシュボーイ,1:２歳,600.0
1997/11/08,5京都3,晴,7,3歳新馬,,芝1600,15,良,1:35.0,34.4-36.8,サンキョウゲット,小池隆生,[西]太宰義人,リキアイトニーオー,コマンドスズカ,1:２歳,600.0
1997/11/08,5京都3,晴,8,4歳以上500万下,,芝1400,18,良,1:22.2,35.1-35.2,アグネスミネルバ,河内洋,[西]長浜博之,パールクイン,サンライズミッシー,3:３歳以上,750.0
1997/11/08,5京都3,晴,9,京都3歳S(OP),,芝1800,10,良,1:48.6,36.0-35.0,フィガロ,福永祐一,[西]西橋豊治,ヤマニントランザム,モーリサバイバル,1:２歳,1600.0
1997/11/08,5京都3,晴,10,東山特別(900万下),,芝1600,15,良,1:34.5,35.0-35.7,ナイトシーカー,藤田伸二,[西]中村好夫,タニノリフアーズ,マイネカトリーヌ,3:３歳以上,1450.0
1997/11/08,5京都3,晴,11,ドンカスターS(1600万下),,芝1200,18,良,1:08.6,33.5-35.1,ジョーセクレタリー,山田和広,[西]坪正直,マザーメリー,ニシノファイナル,3:３歳以上,1800.0
1997/11/08,5京都3,晴,12,4歳以上900万下,,ダ1200,16,良,1:11.3,34.3-37.0,ユーコーカズサ,四位洋文,[西]佐々木晶,モアコスモス,スターアタック,3:３歳以上,1050.0
1997/11/02,3福島4,晴,1,4歳未勝利,,ダ1000,12,良,0:59.2,35.1-36.1,エルウェーホーク,村山明,[西]坪憲章,マンジュデンリッチ,ヒカルキンカン,2:３歳,500.0
1997/11/02,3福島4,晴,2,4歳未勝利,,芝1200,16,良,1:10.8,34.4-36.4,ゴールデンビーナス,仲田雅興,[西]新井仁,ラベンダーノート,ミヨシマリア,2:３歳,500.0
1997/11/02,3福島4,晴,3,4歳未勝利,,ダ1000,12,良,1:01.1,35.8-37.5,ナリタエイコウ,菊沢隆徳,[東]小西一男,コウジンプリンセス,ブランドカスバ,2:３歳,500.0
1997/11/02,3福島4,晴,4,4歳未勝利,,芝1700,14,良,1:45.0,30.5-37.8,スーパーレーザー,大西直宏,[東]中野栄治,エスケータカラ,シンシーサー,2:３歳,500.0
