開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬
1995/05/14,1福島8,曇,8,4歳以上500万下,,芝1200,13,重,1:12.4,34.3-38.1,アンシュラーク,田村正光,[東]矢野照正,ヘイクロウ,ヤンガースパーク
1995/05/14,1福島8,曇,9,ひめさゆり賞(500万下),,芝1800,12,重,1:52.9,35.5-39.7,ブンブクエメラルド,小野次郎,[東]高松邦男,キネレア,パラダイスアーミー
1995/05/14,1福島8,曇,10,喜多方特別(500万下),,芝1800,9,重,1:52.8,35.6-39.7,センゴクサファイヤ,田中勝春,[東]久保田敏,ドラゴンブリード,オンワードシャリオ
1995/05/14,1福島8,曇,11,新潟大賞典(G3),,芝2000,14,重,2:02.9,35.3-38.1,アイリッシュダンス,橋本広喜,[東]栗田博憲,スガノオージ,ウインドフィールズ
1995/05/14,1福島8,曇,12,4歳以上500万下,,芝1200,14,重,1:11.6,34.5-37.1,コペルティーナ,土谷智紀,[東]田子冬樹,アブストラクト,ワイズエクセレント
1995/05/14,2東京8,曇,1,4歳未勝利,,ダ1400,9,重,1:26.6,36.0-38.2,テンセイマジック,的場均,[東]南田美知,カネムサシ,ゴールデンデイズ
1995/05/14,2東京8,曇,2,4歳未勝利,,ダ1600,11,重,1:39.9,36.5-37.4,アオイコマチ,武豊,[西]池江泰郎,セントハリケーン,ヒースネックレス
1995/05/14,2東京8,曇,3,4歳未勝利,,ダ1200,13,重,1:13.0,35.0-38.0,シーサイレンス,横山典弘,[東]笹倉武久,シンオーキッド,ノースブライティア
1995/05/14,2東京8,曇,4,4歳未勝利,,芝1800,15,稍,1:50.8,37.0-35.9,パスティーヤ,岡部幸雄,[東]高橋裕,テレビハンサム,ビンゴマシン
1995/05/14,2東京8,曇,5,4歳500万下,,芝1400,17,稍,1:22.6,33.8-37.2,ミヨシハクデン,蛯名正義,[東]伊藤正徳,シロヤマトゥルース,ミムズアゲイン
1995/05/14,2東京8,曇,6,4歳以上500万下,,ダ1200,11,重,1:11.8,35.1-36.7,マリーベル,武豊,[西]柳田次男,ラッキーダイアリー,テンクウ
1995/05/14,2東京8,曇,7,若鮎賞(500万下),,ダ1600,9,重,1:37.2,35.3-37.9,ダイイチノボル,ロバーツ,[西]伊藤雄二,ライブリマジック,ビッグギャンブル
1995/05/14,2東京8,曇,8,秩父特別(900万下),,芝1800,12,良,1:47.9,36.1-35.6,タヤスユーキ,四位洋文,[東]久保田敏,アルスノヴァ,スガノセカイイチ
1995/05/14,2東京8,曇,9,鎌倉特別(900万下),,ダ1600,16,重,1:37.0,35.5-37.7,ドースクサンサン,四位洋文,[東]西塚安夫,マザーウイッシュ,ホッカイバリー
1995/05/14,2東京8,曇,10,緑風S(1500万下),,芝2400,14,良,2:27.5,36.6-37.3,アイビーシチー,蛯名正義,[東]河野通文,ニホンピロナーリー,プリティマッハ
1995/05/14,2東京8,曇,11,安田記念(G1),,芝1600,18,良,1:33.2,34.7-35.2,ハートレイク,武豊,[外]ビン・ス,サクラチトセオー,タイキブリザード
1995/05/14,2東京8,曇,12,4歳以上500万下,,芝1800,16,良,1:48.8,36.7-36.0,メジロビゼン,ロバーツ,[東]松山康久,ルアボールド,タイキルドルフ
1995/05/14,5京都8,雨,1,4歳未勝利,,ダ1800,13,重,1:54.4,38.2-37.1,イシノプリンス,上村洋行,[西]領家政蔵,イブキシシンデン,ユニオンギニー
1995/05/14,5京都8,雨,2,4歳未勝利,,ダ1400,15,不,1:26.0,34.9-38.9,キョウワザクラ,飯田祐史,[西]飯田明弘,ホッカイムンク,スリーアトラス
1995/05/14,5京都8,雨,3,4歳未勝利,,ダ1400,16,不,1:25.9,34.7-39.0,ダブルブッキング,田島信行,[西]中尾正,アストロダイシン,ヤマニンフルーティ
