開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬,年齢制限,一着賞金
1995/11/25,8京都7,晴,1,3歳未勝利,,芝1800,9,良,1:51.0,36.4-37.7,マチカネタツマキ,田原成貴,[西]清水出美,コウエイスマイル,リボンアンドボウ,1:２歳,500.0
1995/11/25,8京都7,晴,2,3歳未勝利,,芝1800,9,良,1:51.3,36.0-37.9,オーシャンカレント,千田輝彦,[西]浅見秀一,ゼネラルクラウン,ノーブルシチー,1:２歳,500.0
1995/11/25,8京都7,晴,3,3歳新馬,,ダ1200,12,稍,1:13.3,35.5-37.8,ケルンオリンピア,石橋守,[西]柴田不二,オースミジョーンズ,ターンオンザライト,1:２歳,590.0
1995/11/25,8京都7,晴,4,3歳新馬,,芝1800,13,良,1:50.0,35.2-37.5,アンビシャス,四位洋文,[西]白井寿昭,トーヨーサンダー,エリモジュニア,1:２歳,590.0
1995/11/25,8京都7,晴,5,障害4歳以上400万下,,障3170,6,良,3:31.8,106.0-0.0,センターゼウス,熊沢重文,[西]谷潔,マルブツリード,ロマンライター,3:３歳以上,1020.0
1995/11/25,8京都7,晴,6,4歳以上500万下,,ダ1200,8,稍,1:12.2,36.3-35.9,バンダムフェイマス,野元昭嘉,[西]野元昭,マルル,ナムラソレイユ,3:３歳以上,740.0
1995/11/25,8京都7,晴,7,4歳以上500万下,,ダ1800,9,稍,1:52.7,36.3-38.3,シェラムール,田原成貴,[西]松田正弘,テンザンコロナ,バトントワラー,3:３歳以上,740.0
1995/11/25,8京都7,曇,8,4歳以上500万下,,ダ1400,11,稍,1:25.1,35.5-37.6,インターフランク,西浦勝一,[西]福島信晴,ノーザンキャップ,ミナミノツバサオー,3:３歳以上,740.0
1995/11/25,8京都7,曇,9,3歳抽せん馬特別(500万下),,ダ1400,8,稍,1:26.3,36.2-37.9,リネンツバサ,武豊,[西]松元茂樹,カルストンドリーム,センシュウランサー,1:２歳,940.0
1995/11/25,8京都7,曇,10,衣笠特別(900万下),,芝1800,12,良,1:49.0,36.3-36.3,シンフォニー,土肥幸広,[西]加藤敬二,プリンセスメール,ケイエスカプリース,3:３歳以上,1380.0
1995/11/25,8京都7,曇,11,リバーサイドS(OP),,ダ1400,10,稍,1:23.2,35.6-35.6,ビワセイハ,内山正博,[西]浜田光正,ダンツダンサー,マルタカトウコウ,3:３歳以上,2300.0
1995/11/25,8京都7,曇,12,4歳以上900万下,,ダ1800,11,稍,1:51.0,36.6-37.0,エストラード,武豊,[西]池江泰郎,エムアイブラン,フジダイシン,3:３歳以上,1010.0
1995/11/19,3新潟8,晴,1,3歳新馬,,芝1600,10,良,1:37.4,35.6-37.0,セイントリファール,村山明,[西]大久保正,マイネルモナーク,マチカネニゲミズ,1:２歳,590.0
1995/11/19,3新潟8,晴,2,4歳未勝利,,ダ1000,12,稍,1:00.6,36.1-36.6,ポットラピート,佐藤哲三,[西]吉岡八郎,カズノメルヘン,ホッカイセザンヌ,2:３歳,500.0
1995/11/19,3新潟8,晴,3,4歳未勝利,,芝1800,16,良,1:51.3,36.8-37.4,ブリティシュスター,宗像徹,[東]稲葉隆一,アメリカズヒロイン,ラピスブルー,2:３歳,500.0
1995/11/19,3新潟8,晴,4,4歳未勝利,,芝1200,18,良,1:11.6,35.1-36.5,クロイダンガン,村山明,[西]松元省一,フライト,ホーマンホマレ,2:３歳,500.0
1995/11/19,3新潟8,晴,5,4歳未勝利,,ダ1700,12,稍,1:49.0,31.6-38.5,ニッポーシンオー,徳吉孝士,[東]保田隆芳,タイコケット,ディスプルーフ,2:３歳,500.0
1995/11/19,3新潟8,晴,6,4歳未勝利,,芝2000,16,良,2:04.7,36.8-36.4,アルゴンデュール,佐藤哲三,[西]吉岡八郎,スノビッシュ,コクトグレース,2:３歳,500.0
1995/11/19,3新潟8,晴,7,4歳未勝利,,芝1600,18,良,1:37.1,35.3-37.6,バーテンダー,谷中公一,[東]阿部新生,ラージヒル,ヤマニンピンキイ,2:３歳,500.0
1995/11/19,3新潟8,晴,8,4歳未勝利,,芝1400,18,良,1:24.8,34.3-38.6,ゲニーマッハ,本間忍,[東]新関力,フォレストシーン,ラッキーナカヤマ,2:３歳,500.0
