開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬,年齢制限,一着賞金
1995/02/19,1東京8,晴,6,4歳500万下,,ダ1400,13,良,1:25.9,35.4-37.9,ニューシティボーイ,岡部幸雄,[西]中村好夫,ジョウテンリベロ,シグナルライト,2:３歳,690.0
1995/02/19,1東京8,晴,7,4歳以上500万下,,ダ1600,15,良,1:39.7,37.0-37.6,メジロトウザン,沢昭典,[東]尾形充弘,カリブパイレーツ,アマミチャンプ,3:３歳以上,740.0
1995/02/19,1東京8,晴,8,4歳以上500万下,,ダ1600,15,良,1:40.6,36.9-38.6,ホリユメスキー,小迫次男,[東]本郷一彦,チヨノマークリオー,タイキアーク,3:３歳以上,740.0
1995/02/19,1東京8,晴,9,テレビ埼玉杯(900万下),,芝1600,16,良,1:35.5,35.4-36.1,シャインフォード,田中勝春,[東]宗像義忠,ハヤテミキコ,ダイワコーチ,3:３歳以上,1380.0
1995/02/19,1東京8,晴,10,カトレア賞(500万下),,ダ1600,8,良,1:39.7,36.4-38.3,シンガージョン,江田照男,[東]河野通文,ミナミノバレッツ,アイドゥートゥー,2:３歳,940.0
1995/02/19,1東京8,晴,11,目黒記念(G2),,芝2500,12,良,2:31.1,30.0-35.9,ハギノリアルキング,藤田伸二,[西]小林稔,サクラローレル,クリスタルケイ,3:３歳以上,5800.0
1995/02/19,1東京8,晴,12,4歳以上900万下,,ダ1600,16,良,1:39.0,36.5-38.2,カミノタイホウ,横山典弘,[東]稗田研二,アサクサギネスオー,サウスボーイ,3:３歳以上,1010.0
1995/02/19,2京都8,晴,1,4歳未勝利,,ダ1800,9,良,1:55.9,37.7-39.6,テンリアリス,河北通,[西]島崎宏,ルックアットミー,ホホベニ,2:３歳,500.0
1995/02/19,2京都8,晴,2,4歳新馬,,ダ1200,10,良,1:14.7,35.5-39.2,マチカネコンチキチ,田原成貴,[西]二分久男,メイショウテツジン,フサイチリュウオー,2:３歳,590.0
1995/02/19,2京都8,晴,3,4歳未勝利,,ダ1200,14,良,1:13.8,35.4-38.4,スタースワロー,上村洋行,[西]荻野光男,ケイファーイト,マヤノトップガン,2:３歳,500.0
1995/02/19,2京都8,晴,4,4歳500万下,,ダ1200,9,良,1:12.7,35.0-37.7,アドマイヤゲイル,南井克巳,[西]橋田満,ムーブアップ,カルメンレデイー,2:３歳,690.0
1995/02/19,2京都8,晴,5,障害4歳以上400万下,,障2910,11,良,3:12.9,105.0-0.0,メジロスズマル,押田年郎,[西]大久保正,ケイシュール,リヴリユー,3:３歳以上,1020.0
1995/02/19,2京都8,晴,6,4歳新馬,,芝1400,16,良,1:22.4,35.3-35.5,プレイアローン,角田晃一,[西]渡辺栄,リアルプリンス,ツジノルマンディー,2:３歳,590.0
1995/02/19,2京都8,晴,7,4歳以上500万下,,ダ1400,16,良,1:25.7,34.8-39.0,ハセノライジン,角田晃一,[西]白井寿昭,マチカネデカルト,コガネニシキ,3:３歳以上,740.0
1995/02/19,2京都8,晴,8,つばき賞(500万下),,芝2000,14,良,2:01.6,36.7-36.0,フライトスズカ,上村洋行,[西]橋田満,ミスタービッグベン,コーヒーブレイク,2:３歳,940.0
1995/02/19,2京都8,晴,9,山城特別(900万下),,ダ1800,14,良,1:53.3,37.8-38.2,アステリアダンサー,西浦勝一,[西]松田正弘,ノーザンマイア,ダンツヒスイ,3:３歳以上,1380.0
1995/02/19,2京都8,晴,10,石清水S(1500万下),,芝1600,9,良,1:34.2,35.7-35.3,マチカネジンダイコ,ペリエ,[西]柴田光陽,ハギノウィナー,ニシノマラキム,3:３歳以上,1740.0
1995/02/19,2京都8,晴,11,淀短距離S(OP),,芝1200,12,良,1:07.7,33.5-34.2,エイシンワシントン,熊沢重文,[西]内藤繁春,トーワダーリン,ビッグショウリ,3:３歳以上,2300.0
1995/02/19,2京都8,晴,12,4歳以上900万下,,ダ1200,13,良,1:12.7,34.6-38.1,スリーコース,南井克巳,[西]橋本寿正,コスモグローリ,セトロマン,3:３歳以上,1010.0
1995/02/19,1小倉8,晴,1,4歳以上400万下,,ダ1000,12,良,1:02.8,36.4-38.9,ブイリボン,横山賀一,[西]藤岡範士,グリーンスポット,ヨウメイパラダイス,3:３歳以上,360.0
