開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬,年齢制限,一着賞金
1980/02/16,1小倉1,晴,9,日田特別(800万下),,芝1800,9,良,1:48.9,,バトルアゲン,安田隆行,梶与四松,ノースカーター,メイワハイネス,4:４歳以上,770.0
1980/02/16,1小倉1,晴,10,5歳以上800万下,,芝1800,11,良,1:51.0,,アンフォーラ,桑島孝明,矢倉玉男,ヤクモリュウジン,イワキシルバー,4:４歳以上,860.0
1980/02/10,1東京6,晴,1,4歳以上勝入200万円以下,,ダ1700,9,良,1:50.1,,シャンテモア,中島敏文,藤本晋,トシホープ,ケンセツオー,3:３歳以上,270.0
1980/02/10,1東京6,晴,2,4歳未勝利,,ダ1700,9,良,1:48.4,,コガイチヒメ,蛯沢誠治,古賀一隆,タケデンフブキ,アキモミジ,2:３歳,280.0
1980/02/10,1東京6,晴,3,4歳未勝利,,ダ1600,13,良,1:40.9,,エチゼンタロウ,横山富雄,八木沢勝美,スタンダーシチー,ホワイトスクエア,2:３歳,280.0
1980/02/10,1東京6,晴,4,4歳新馬,,芝1600,6,良,1:39.7,,ワールドキング,増沢末夫,佐藤征助,アサハクレイ,イシノセイハ,2:３歳,380.0
1980/02/10,1東京6,晴,5,5歳以上勝入400万円以下,,障3100,8,良,3:29.8,,ローズコマンダー,大江原隆,松山吉三郎,ナカミショウグン,シャダイルック,4:４歳以上,790.0
1980/02/10,1東京6,晴,6,4歳未勝利,,ダ1400,10,良,1:27.8,,エドマミー,鈴木庸一,大和田稔,サンエイティ,カツハルザクラ,2:３歳,280.0
1980/02/10,1東京6,晴,7,カトレア賞(400万下),,ダ1400,11,良,1:25.6,,ハワイアンジュエル,石神富士雄,中村広,メジロサバンナ,ドロッポロード,2:３歳,570.0
1980/02/10,1東京6,晴,8,5歳以上400万下,,ダ1600,16,良,1:39.2,,ペテイスポート,古西勝廣,尾形盛次,イチエイアロー,サクラスイセイ,4:４歳以上,440.0
1980/02/10,1東京6,晴,9,中津川特別(800万下),,ダ2100,16,良,2:12.2,,マロンダンフイ,郷原洋行,吉野勇,イエラパランサー,ワイルドキリー,4:４歳以上,770.0
1980/02/10,1東京6,晴,10,東京4歳S(OP),,芝1800,9,良,1:49.2,,リンドタイヨー,横山富雄,見上恒芳,トウショウゴッド,キタノリキオー,2:３歳,2000.0
1980/02/10,1東京6,晴,11,5歳以上1200万下,,ダ1400,9,良,1:25.7,,ミヤシロオーギ,吉沢宗一,佐藤正二,テスコハード,ピンクスニーカー,4:４歳以上,740.0
1980/02/10,1中京6,晴,1,4歳未勝利,,ダ1600,9,良,1:42.6,,マチカネニチリン,田島良保,伊藤雄二,インタータイトル,ヤマニンルーキー,2:３歳,280.0
1980/02/10,1中京6,晴,2,4歳未勝利,,ダ1700,7,良,1:51.0,,サラトガレディ,丸山雅夫,高橋成忠,グランドホマレ,ファストアメリカン,2:３歳,280.0
1980/02/10,1中京6,晴,3,5歳以上400万下,,ダ1600,7,良,1:42.9,,ウエスタンジョージ,加用正,北橋修二,ロードジャガー,ファインゴールデン,4:４歳以上,440.0
1980/02/10,1中京6,晴,4,4歳新馬,,芝1200,10,良,1:12.3,,スパイテック,安藤賢一,梅内慶蔵,アイオイノバーゴ,ホウシュウラナーク,2:３歳,380.0
1980/02/10,1中京6,晴,5,5歳以上未勝利,,障2800,8,良,3:10.4,,ローマミサキ,小川行雄,諏訪真,シンモンスター,イースタンパンチ,4:４歳以上,600.0
1980/02/10,1中京6,晴,6,5歳以上400万下,,ダ1700,10,良,1:49.7,,ミカハード,安藤賢一,梅内慶蔵,スナークホーマ,アーバンオー,4:４歳以上,440.0
1980/02/10,1中京6,晴,7,寒桜賞(400万下),,芝1400,10,良,01:23.5,,ブルーエバート,田島信行,服部正利,アグネスゼアー,ミヨウガミネ,2:３歳,570.0
