開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬,年齢制限,一着賞金
1980/05/04,4阪神6,晴,10,箕面特別(1200万下),,芝1200,8,良,1:10.1,,トウホクハヤテ,伊藤清章,伊藤修司,バンブーストラ,ファインワールド,4:４歳以上,930.0
1980/05/04,4阪神6,晴,11,タマツバキ記念(OP),,芝2000,14,良,2:05.3,,アリアケキング,猿橋重利,中尾謙太郎,タマモシテンノー,カリーナトップ,3:３歳以上,1200.0
1980/05/04,4阪神6,晴,12,5歳以上800万下,,ダ1700,9,良,1:47.8,,ハシロック,栗田伸一,武田博,ヨシカナデル,キリンモン,4:４歳以上,570.0
1980/05/03,1新潟5,晴,1,4歳未勝利,,芝1400,6,稍,1:24.3,,ブゼングランプリ,内田国夫,夏村辰男,イエローダイテン,ヒエイバンブー,2:３歳,280.0
1980/05/03,1新潟5,晴,2,4歳未勝利,,芝1600,7,稍,1:39.2,,サマニマーブル,嶋田潤,藤本冨良,メイワアロー,パールカチウマ,2:３歳,280.0
1980/05/03,1新潟5,晴,3,4歳未勝利,,芝1600,7,稍,1:39.1,,オーゴンヒカリ,作田誠二,庄野穂積,メイカン,オニマリニシキ,2:３歳,280.0
1980/05/03,1新潟5,晴,4,4歳未出走,,芝1200,8,稍,1:11.8,,アローガール,横田吉光,古賀嘉蔵,サクラワールド,ワイエスドリーム,2:３歳,280.0
1980/05/03,1新潟5,晴,5,アラブ特別(600万下),,芝1600,8,良,1:39.8,,ホウユウプリンス,関野弘行,元石孝昭,ビバーチェ,ハイロータリー,3:３歳以上,450.0
1980/05/03,1新潟5,晴,6,野苺賞(400万下),,芝1600,7,良,1:37.9,,セイザンキャップ,稲葉的海,吉永猛,ウエスタンペリオン,ホクトアンデス,2:３歳,570.0
1980/05/03,1新潟5,晴,7,両津湾特別(800万下),,芝1400,7,良,1:25.2,,メイトップ,作田誠二,庄野穂積,マイバースデイ,サンエイカン,4:４歳以上,770.0
1980/05/03,1新潟5,晴,8,5歳以上400万下,,芝2000,5,良,2:04.9,,ヒダカオリ,山田定男,稗田敏男,ダブリーシンセイ,シンヤマト,4:４歳以上,440.0
1980/05/03,2東京5,晴,1,4歳未勝利,,ダ1700,8,稍,1:46.5,,ケイオータテヤマ,石塚信広,黒坂洋基,ホウヨウスペンサー,コーメイオー,2:３歳,280.0
1980/05/03,2東京5,晴,2,4歳未勝利,,ダ1600,9,稍,1:39.0,,ビゼンシリュウ,蛯沢誠治,成宮明光,ノーベルダンサー,ロッコーキャッスル,2:３歳,280.0
1980/05/03,2東京5,晴,3,4歳未勝利,,芝2000,8,重,2:05.9,,ショウエン,岡部幸雄,鈴木清,キクノサツキ,ノーザンビューティ,2:３歳,280.0
1980/05/03,2東京5,晴,4,4歳400万下,,芝1400,7,稍,1:25.2,,アグネスパワー,出口明見,矢倉玉男,ハクガイセイ,オンワードタキ,2:３歳,420.0
1980/05/03,2東京5,晴,5,4歳400万下,,芝1600,9,稍,1:38.3,,ワールドキング,中島啓之,佐藤征助,ベニスズラン,ラムダスポート,2:３歳,420.0
1980/05/03,2東京5,晴,6,菖蒲特別(400万下),,芝2000,6,稍,2:05.2,,ウエスタンジェット,郷原洋行,柴田欣也,アサヒコマンダー,マークリダイオー,2:３歳,570.0
1980/05/03,2東京5,晴,7,4歳,,芝1600,5,稍,1:36.3,,サクラシンゲキ,小島太,境勝太郎,サーペンプリンス,ダイシンロイヤル,2:３歳,770.0
1980/05/03,2東京5,晴,8,立夏賞(800万下),,芝1800,12,稍,1:50.8,,ベラミスポート,加藤和宏,稲葉幸夫,ミホタイコウ,グランドサム,4:４歳以上,770.0
1980/05/03,2東京5,晴,9,メイS(1200万下),,芝2000,12,稍,2:03.6,,ミナガワオー,菅原泰夫,仲住芳雄,ノースカーター,イシノタイカン,4:４歳以上,930.0
