開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬
2016/04/16,2阪神7,晴,3,3歳未勝利,,ダ1400,16,良,1:25.3,35.0-38.1,バトルハルトマン,ルメール,[西]本田優,ピッツバーグ,コウザンベル
2016/04/16,2阪神7,晴,4,3歳未勝利,,芝1800,18,良,1:48.3,35.9-34.5,インペラトーレ,福永祐一,[西]松田国英,フォンス,リライアブルエース
2016/04/16,2阪神7,晴,5,3歳未勝利,,芝1400,18,良,1:21.8,35.0-34.9,クールゼファー,和田竜二,[西]吉村圭司,ダブルスキップ,マリエラ
2016/04/16,2阪神7,晴,6,3歳500万下,,ダ1800,15,良,1:52.7,36.0-38.5,イーストオブザサン,岩田康誠,[西]浅見秀一,ダノンレーザー,スーパーライナー
2016/04/16,2阪神7,晴,7,4歳以上500万下,,芝2000,15,良,2:00.1,35.7-36.5,フロリダパンサー,太宰啓介,[西]宮本博,インターンシップ,ダブルイーグル
2016/04/16,2阪神7,晴,8,4歳以上500万下,,ダ2000,12,良,2:05.5,36.6-38.3,オースミラナキラ,川島信二,[西]荒川義之,ニホンピロシナバー,キングカヌヌ
2016/04/16,2阪神7,晴,9,はなみずき賞(500万下),,芝2000,11,良,2:01.0,36.4-35.6,ゼンノタヂカラオ,川田将雅,[西]中内田充,ロードヴァンドール,ノガロ
2016/04/16,2阪神7,晴,10,蓬莱峡特別(1000万下),,芝1800,18,良,1:46.8,35.1-34.3,バイガエシ,藤岡佑介,[西]作田誠二,サウンドバーニング,ブレイヴリー
2016/04/16,2阪神7,晴,11,アンタレスS(G3),,ダ1800,16,良,1:49.9,36.2-37.4,アウォーディー,武豊,[西]松永幹夫,アスカノロマン,サージェントバッジ
2016/04/16,2阪神7,晴,12,4歳以上1000万下,,ダ1400,16,良,1:24.5,33.2-39.7,スズカシャーマン,秋山真一,[西]藤沢則雄,ロスヴァイセ,マコトカンパネッロ
2016/04/10,1福島2,晴,1,3歳未勝利,,ダ1700,15,稍,1:48.6,30.7-38.4,トウケイワラウカド,北村友一,[西]飯田祐史,トウシンタイガー,エドノマツオー
2016/04/10,1福島2,晴,2,3歳未勝利,,芝1200,16,良,1:10.0,33.7-36.3,ワイエムデマクール,岩田康誠,[西]森秀行,ランポルテ,キープサニーハート
2016/04/10,1福島2,晴,3,4歳以上500万下,,ダ1700,15,稍,1:47.7,30.3-40.2,エバーキュート,田中勝春,[東]加藤征弘,マイティーハニー,エンドレストライ
2016/04/10,1福島2,晴,4,障害4歳以上未勝利,,障2750,14,良,2:59.6,107.0-0.0,トゥールモンド,上野翔,[東]尾形充弘,スズカプレスト,シゲルヒノクニ
2016/04/10,1福島2,晴,5,3歳未勝利,,芝1200,16,良,1:09.4,33.9-35.5,ケイエスフェアリー,伴啓太,[東]高柳瑞樹,コスモバード,ラカリフォルニー
2016/04/10,1福島2,晴,6,3歳未勝利,,ダ1150,16,稍,1:10.6,31.8-38.8,マイティジャック,柴田大知,[東]和田雄二,サンダーバトル,モズワッショイ
2016/04/10,1福島2,晴,7,3歳未勝利,,芝1800,16,良,1:48.3,36.3-36.0,カルヴァリオ,吉田隼人,[東]大竹正博,オールドクラシック,キークラッカー
2016/04/10,1福島2,曇,8,4歳以上500万下,,芝2000,16,良,2:01.2,34.8-37.6,レッドカノーヴァ,横山和生,[東]鹿戸雄一,コーラルタワー,マコトギンスバーグ
2016/04/10,1福島2,曇,9,4歳以上500万下,,ダ1150,16,稍,1:08.8,31.6-37.2,サニーデイズ,藤田菜七,[東]相沢郁,ストロングトリトン,スカイアクセス
2016/04/10,1福島2,曇,10,花見山特別(500万下),,ダ1700,15,稍,1:48.0,31.6-38.4,トーコーグリーン,加藤祥太,[西]橋田満,トミケンシェルフ,メイショウナガマサ
