開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬
2016/03/12,1阪神5,晴,7,4歳以上500万下,,ダ1200,12,稍,1:12.7,35.7-37.0,ツーエムカイザー,秋山真一,[西]佐藤正雄,アーネストミノル,サンビショップ
2016/03/12,1阪神5,晴,8,阪神スプリングJ(J.G2),,障3900,13,良,4:22.5,107.0-0.0,サナシオン,西谷誠,[西]松永幹夫,アップトゥデイト,ヴィーヴァギブソン
2016/03/12,1阪神5,晴,9,ゆきやなぎ賞(500万下),,芝2400,7,良,2:28.8,37.8-34.9,ノーブルマーズ,高倉稜,[西]宮本博,ナムラヘイハチロー,リッチーリッチー
2016/03/12,1阪神5,晴,10,山陽特別(1000万下),,芝1400,12,良,1:21.4,33.8-35.8,ヴェルステルキング,Ｍ．デム,[西]友道康夫,コートシャルマン,ナインテイルズ
2016/03/12,1阪神5,晴,11,仁川S(OP),,ダ2000,12,良,2:04.3,36.0-36.6,アポロケンタッキー,小牧太,[西]山内研二,ドコフクカゼ,アメリカンウィナー
2016/03/12,1阪神5,晴,12,4歳以上1000万下,,ダ1800,15,良,1:52.6,37.1-38.1,モアニケアラ,Ｍ．デム,[西]松永幹夫,タガノスマイル,ビスカリア
2016/03/06,2中山4,曇,1,3歳未勝利,,ダ1800,16,良,1:57.1,38.3-39.0,メジャースターダム,吉田豊,[東]尾形充弘,セイカエドミザカ,スピアザゴールド
2016/03/06,2中山4,曇,2,3歳未勝利,,ダ1200,16,良,1:13.1,34.6-38.5,テンプルツリー,井上敏樹,[東]栗田博憲,ハヤブサレディゴー,コリーナ
2016/03/06,2中山4,曇,3,3歳新馬,,ダ1800,16,良,1:57.7,37.8-40.2,プラチナダリア,長岡禎仁,[東]二ノ宮敬,アナザープラネット,レオイノセント
2016/03/06,2中山4,曇,4,障害4歳以上OP,,障3200,14,良,3:32.3,105.0-0.0,ニホンピロバロン,高田潤,[西]田所秀孝,オジュウチョウサン,ブライトボーイ
2016/03/06,2中山4,曇,5,3歳未勝利,,芝1800,16,良,1:50.1,36.5-35.0,ムーンクエイク,ルメール,[東]藤沢和雄,ドーノデルソーレ,スターズレディ
2016/03/06,2中山4,曇,6,3歳500万下,,ダ1200,16,良,1:12.1,34.3-37.8,ヨンカー,戸崎圭太,[東]和田正一,ワンパーセント,ソロダンサー
2016/03/06,2中山4,曇,7,4歳以上500万下,,ダ1800,16,良,1:55.1,38.1-37.5,アスペンツリー,田中勝春,[東]新開幸一,モンドクラフト,アオイオンリーワン
2016/03/06,2中山4,曇,8,4歳以上500万下,,芝2000,16,良,2:00.8,36.0-35.6,ソールインパクト,ルメール,[東]戸田博文,デルカイザー,パリカラノテガミ
2016/03/06,2中山4,曇,9,潮来特別(1000万下),,芝2500,9,良,2:35.8,33.2-34.8,ディスキーダンス,Ｍ．デム,[東]手塚貴久,サブライムカイザー,ヴェラヴァルスター
2016/03/06,2中山4,曇,10,上総S(1600万下),,ダ1800,14,良,1:53.0,36.6-38.2,ブチコ,ルメール,[西]音無秀孝,ブライトアイディア,セトノプロミス
2016/03/06,2中山4,曇,11,報知杯弥生賞(G2),,芝2000,12,良,1:59.9,34.3-35.1,マカヒキ,ルメール,[西]友道康夫,リオンディーズ,エアスピネル
2016/03/06,2中山4,曇,12,4歳以上1000万下,,芝1600,13,良,1:34.4,36.0-34.4,ロジダーリング,大野拓弥,[東]新開幸一,スターファセット,サトノアッシュ
2016/03/06,1阪神4,晴,1,3歳未勝利,,ダ1800,14,良,1:56.1,38.4-37.9,シルバーポジー,川田将雅,[西]池江泰寿,ディアスプマンテ,レディーゴー
2016/03/06,1阪神4,晴,2,3歳未勝利,,ダ1200,16,良,1:12.4,35.7-36.7,ジーブレイズ,福永祐一,[西]矢作芳人,ロマンチスト,エイシンピカデリー
