開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬
2007/10/27,4京都8,曇,4,障害3歳以上OP,,障3170,13,稍,3:34.0,106.0-0.0,ブラックコンドル,小坂忠士,[西]松田国英,ジャイアンツエール,ワンダーシンゲキ
2007/10/27,4京都8,曇,5,3歳以上500万下,,ダ1800,11,稍,1:53.3,36.2-39.1,セイウンハレルヤ,浜中俊,[西]河内洋,ウインフェイム,シルクシャープネス
2007/10/27,4京都8,小雨,6,3歳以上500万下,,ダ1200,16,稍,1:11.9,34.8-37.1,トウショウブリッツ,池添謙一,[西]池添兼雄,フォレストジャガー,ハードリレー
2007/10/27,4京都8,小雨,7,3歳以上500万下,,芝2000,16,稍,2:01.3,36.6-34.8,ミヤビランベリ,岩田康誠,[西]加藤敬二,シルバーブレイズ,テンエイヤシャマル
2007/10/27,4京都8,小雨,8,3歳以上1000万下,,ダ1400,16,稍,1:24.7,34.8-38.1,ハナイチリン,ペリエ,[西]飯田雄三,ショウナンアクト,セフティプラスワン
2007/10/27,4京都8,曇,9,萩S(OP),,芝1800,12,稍,1:47.9,35.3-35.8,フローテーション,武豊,[西]橋口弘次,ダンツキッスイ,マイネルスターリー
2007/10/27,4京都8,小雨,10,三年坂特別(1000万下),,芝1600,14,稍,1:35.0,35.9-34.5,オーシャンエイプス,武豊,[西]石坂正,ディープスピリット,フミノバラード
2007/10/27,4京都8,晴,11,毎日放送賞スワンS(G2),,芝1400,18,稍,1:20.7,33.7-35.5,スーパーホーネット,藤岡佑介,[西]矢作芳人,フサイチリシャール,ドラゴンウェルズ
2007/10/27,4京都8,晴,12,3歳以上1000万下,,ダ1800,16,稍,1:51.6,35.6-38.5,ダイナミックグロウ,小牧太,[西]目野哲也,タカラトゥルー,ダイショウジェット
2007/10/21,3福島2,晴,1,2歳未勝利,,ダ1700,14,稍,1:48.1,29.9-38.7,コスモコマンダ,中舘英二,[東]阿部新生,サーンバラッド,ナリタシャトル
2007/10/21,3福島2,晴,2,2歳未勝利,,芝1200,14,良,1:09.9,34.5-35.4,スマートギャング,後藤浩輝,[東]畠山吉宏,トーセンジークレフ,ダイナミックスター
2007/10/21,3福島2,晴,3,3歳以上500万下,,ダ1000,12,稍,0:58.1,34.0-35.6,ローレルウェルシュ,大下智,[西]梅内忍,レオベルリン,フォワードダンサー
2007/10/21,3福島2,晴,4,3歳以上500万下,,ダ1700,13,稍,1:45.8,29.1-39.2,シャドウキャスター,後藤浩輝,[東]勢司和浩,フレアキャスケード,デュークタイフーン
2007/10/21,3福島2,晴,5,3歳以上500万下,,芝1200,16,良,1:10.6,33.9-36.7,イーサンラヴ,後藤浩輝,[東]高橋裕,タニノハイクレア,バブルファンタジー
2007/10/21,3福島2,晴,6,3歳以上500万下,,ダ1150,16,稍,1:08.2,30.7-37.5,レッドスポーツカー,後藤浩輝,[東]天間昭一,ロードレンジャー,エーシンエフダンズ
2007/10/21,3福島2,曇,7,3歳以上500万下,,芝1700,14,良,1:42.8,29.8-36.9,コスモスペシャリー,黛弘人,[東]稲葉隆一,オペラブラーボ,グランドカラー
2007/10/21,3福島2,曇,8,3歳以上500万下,,芝1200,16,良,1:10.3,34.1-36.2,レミーエンジェル,大下智,[西]梅内忍,ウスイ,トーセンペガサス
2007/10/21,3福島2,曇,9,土湯温泉特別(500万下),,ダ1700,9,稍,1:46.7,30.9-35.9,ペイデイ,後藤浩輝,[東]栗田博憲,ブラックランナー,ブルーレパード
2007/10/21,3福島2,曇,10,3歳以上500万下,,芝2000,16,良,2:02.7,35.5-35.6,エーティーボス,川島信二,[西]湯窪幸雄,フィアリストライ,ダイワバイロン
2007/10/21,3福島2,曇,11,福島民友C(OP),,芝1200,16,良,1:09.3,33.8-35.5,サープラスシンガー,木幡初広,[東]宗像義忠,クーヴェルチュール,アルーリングボイス
