開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬,年齢制限,一着賞金
1978/09/10,4阪神2,曇,1,3歳未勝利,,ダ1200,5,良,1:18.4,,ジョーウイナー,栩原一男,鹿戸幸治,アイチハヤオー,ゴッドロレンス,1:２歳,200.0
1978/09/10,4阪神2,晴,2,3歳未勝利,,ダ1200,8,良,1:14.8,,メイワモワール,岩元市三,布施正,ニューコンコルド,サカエダイエン,1:２歳,270.0
1978/09/10,4阪神2,晴,3,4歳未勝利,,ダ1800,8,良,1:55.4,,スピードカホー,樋口弘,日迫清,ハシロシャス,フミノダイヤ,2:３歳,270.0
1978/09/10,4阪神2,曇,4,4歳以上300万下,,ダ1700,11,良,1:48.5,,エスティキング,田島良保,中村均,ヤサカハヤブサ,コンポート,3:３歳以上,420.0
1978/09/10,4阪神2,曇,5,3歳新馬,,芝1200,9,良,1:11.8,,モトシロゴールド,丸山雅夫,佐藤勇,インタースピンクス,マンジュデンヒメ,1:２歳,370.0
1978/09/10,4阪神2,曇,6,4歳以上700万下,,ダ1800,7,良,1:53.2,,チェリータテヤマ,桜井誠二,栗田勝,アイノミユキ,ウエスタンパレス,3:３歳以上,540.0
1978/09/10,4阪神2,曇,7,阪神障害S(OP),,障3200,6,良,3:35.5,,ホウシュウスカイ,西谷達男,上田武司,ホワイトカイウン,シンナンバイチバン,3:３歳以上,2200.0
1978/09/10,4阪神2,曇,8,4歳以上,,芝1600,7,良,1:34.7,,タマペンダス,武田悟,夏村辰男,リュウキコウ,ロングフアスト,3:３歳以上,900.0
1978/09/10,4阪神2,晴,9,ムーンライトハンデキ(700万下),,芝2000,11,良,2:00.8,,ウラカワスター,桜井誠二,栗田勝,マンノシロー,フセデンコウ,3:３歳以上,730.0
1978/09/10,4阪神2,晴,10,豊中特別(300万下),,ダ1800,9,良,1:54.4,,ダイイチセンパツ,桜井誠二,栗田勝,ファインシンボル,ランドスター,3:３歳以上,550.0
1978/09/10,4阪神2,晴,11,4歳以上300万下,,ダ1700,11,良,1:47.4,,ファンドリダスト,外枦保重秋,二分久男,キョウエイサイド,トサノスミレ,3:３歳以上,420.0
1978/09/09,2札幌4,曇,1,3歳未勝利,,ダ1000,7,良,1:01.6,,ダイアンシチー,田村正光,梶与四松,シバコウイチ,シマノエミー,1:２歳,270.0
1978/09/09,2札幌4,曇,2,3歳新馬,,ダ1000,8,良,1:00.9,,シゲルサンダー,湯窪幸雄,伊藤雄二,テイバーラム,オンワードラビー,1:２歳,370.0
1978/09/09,2札幌4,曇,3,3歳400万下,,ダ1200,6,良,1:14.6,,イスズテューダー,柴田政人,高松三太,ビンゴガルー,ミスカマラード,1:２歳,400.0
1978/09/09,2札幌4,曇,4,4歳未勝利,,ダ1800,6,良,1:56.6,,メジロハヤテ,山田展裕,大久保末吉,カシマシンゲキ,メイショウハヤテ,2:３歳,270.0
1978/09/09,2札幌4,曇,5,4歳以上300万下,,ダ1800,9,良,1:53.6,,エドテツユキ,的場均,佐々木猛,エリモチューダー,キョウエイダグラス,3:３歳以上,420.0
1978/09/09,2札幌4,曇,6,4歳以上700万下,,ダ1800,8,良,1:53.0,,ヒダマサル,郷原洋行,稗田善彦,ピータースシロー,カナデアンロッキー,3:３歳以上,540.0
1978/09/09,2札幌4,曇,7,札幌テレビ杯(700万下),,ダ1800,8,良,1:51.8,,ジャンボグロリー,牧野三雄,荻野光男,コクサイセンプウ,ダイサンニッポウ,3:３歳以上,730.0
1978/09/09,2札幌4,小雨,8,美幌特別(300万下),,ダ2000,7,良,2:08.4,,アローキングダム,的場均,柄崎義信,キリーノーブル,フェアプロス,3:３歳以上,550.0
1978/09/09,2札幌4,小雨,9,4歳以上300万下,,ダ1800,10,良,1:53.5,,オカソーウン,大塚栄三郎,菊池一雄,アンバーフォンテン,インターファスト,3:３歳以上,420.0
