開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬
1978/12/24,5中山8,晴,1,3歳勝入,,ダ1700,13,不,1:50.7,,ハイロータリー,小迫次男,中尾銑治,アイノスリー,ハイテルコジョウ
1978/12/24,5中山8,晴,2,3歳未勝利,,芝1200,16,不,1:14.4,,ドリームシュート,山田展裕,大久保末吉,キングサーフ,タイホウサンダー
1978/12/24,5中山8,晴,3,3歳未勝利,,芝1600,20,不,1:40.1,,バルモスシロー,伊藤正徳,尾形藤吉,ハーバーアトリ,リュウシュン
1978/12/24,5中山8,晴,4,3歳新馬,,芝1200,13,不,1:14.1,,アサマック,蛯沢誠治,成宮明光,ダイゴウジュニア,フジノコンゴウ
1978/12/24,5中山8,晴,5,3歳400万下,,芝1600,17,不,1:40.6,,サンタイトル,石塚信広,黒坂洋基,ダイワハッピー,キョウエイライフ
1978/12/24,5中山8,晴,6,4歳以上700万下,,芝1600,20,不,1:38.0,,シバマンナ,伊藤正徳,尾形藤吉,ボストンメリー,テツセイコウ
1978/12/24,5中山8,晴,7,ひいらぎ賞(800万下),,芝1600,13,不,1:38.1,,ホクセーミドリ,小島太,高木良三,ナイトペンダス,タケスーパー
1978/12/24,5中山8,晴,8,4歳以上300万下,,芝2000,22,重,2:07.0,,マルベリーダスト,東信二,境勝太郎,キュート,ノースカーター
1978/12/24,5中山8,晴,9,中山大障害(OP),,障4100,9,重,4:43.6,,バローネターフ,小柳由春,矢野進,ホワイトカイウン,メジロレブン
1978/12/24,5中山8,晴,10,クリスマスハンデキャ(1100万下),,芝2200,18,重,2:18.5,,プリテイキャスト,柴田政人,石栗龍雄,シルバーペガサス,シャダイエッセ
1978/12/24,5中山8,晴,11,4歳以上700万下,,ダ1800,18,重,1:52.6,,トウショウゲート,加賀武見,阿部正太郎,アサヒサクラ,ブランドリッチ
1978/12/24,5阪神8,曇,1,3歳未勝利,,ダ1200,11,不,1:13.5,,キヨカイウン,目野哲也,梶与三男,ミカハード,ヤマニンホーク
1978/12/24,5阪神8,晴,2,3歳未勝利,,ダ1200,11,不,1:13.8,,リードバイリード,福永洋一,服部正利,アグネスヒーロー,ハシノーブル
1978/12/24,5阪神8,晴,3,4歳以上300万下,,ダ1700,11,不,1:45.6,,シュウザンシーザー,岩元市三,布施正,マチカネシンデレラ,フラワーバンブー
1978/12/24,5阪神8,晴,4,3歳新馬,,芝1200,12,不,1:13.1,,ヤグラベルジー,福永洋一,中尾謙太郎,タマアーリー,ハンダパレード
1978/12/24,5阪神8,晴,5,4歳以上勝入900万円以下,,障3200,7,不,3:37.8,,レークジュピター,小川行雄,宇田明彦,フジモンテ,サンライズシチー
1978/12/24,5阪神8,晴,6,3歳新馬,,芝1600,12,不,1:39.8,,ニッポースター,河内洋,伊藤修司,ボルテスオー,フジシゲ
1978/12/24,5阪神8,晴,7,シクラメン賞(800万下),,芝1600,9,不,1:38.1,,テルテンリュウ,西浦勝一,土門健司,ネーハイジェット,ツキノサタン
1978/12/24,5阪神8,晴,8,4歳以上700万下,,ダ1200,18,不,1:12.2,,キヨノボーイ,楠孝志,須貝彦三,トウシンサフラン,ジョージュホー
1978/12/24,5阪神8,晴,9,阪神大賞典(OP),,芝3000,12,重,3:13.5,,キャプテンナムラ,飯田明弘,坂口正大,スズカシンプウ,マーブルペンタス
