開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬,年齢制限,一着賞金
1987/03/15,1中京4,晴,9,はなのき賞(400万下),,芝1200,16,重,1:11.6,34.5-37.1,ミントダッシュ,溝橋秀吉,[西]浜田光正,ヤエギクオー,ランドオリオン,2:３歳,750.0
1987/03/15,1中京4,晴,10,鈴鹿特別(900万下),,芝1800,10,重,1:49.7,34.9-38.7,キングシリユース,安田隆行,[西]長浜彦三,モガミシンドウ,サンキャサリン,3:３歳以上,1000.0
1987/03/15,1中京4,晴,11,熱田特別(900万下),,芝2000,9,重,2:03.1,35.4-37.5,ダイエクスピー,秋山忠一,[西]小林稔,チェリーイチオー,アカネタカオ,3:３歳以上,1000.0
1987/03/15,1中京4,晴,12,4歳以上400万下,,ダ1700,16,重,1:48.3,29.5-41.2,ダンディブーン,合谷喜壮,[西]斉藤義美,シャコーコピア,ドラゴンサム,3:３歳以上,560.0
1987/03/15,1阪神6,晴,1,4歳新馬,,ダ1800,6,重,1:55.7,38.4-39.3,エイシンリカ,田原成貴,[西]野元昭,キョウエイヒダカ,ヤマニンフェーザー,2:３歳,510.0
1987/03/15,1阪神6,晴,2,4歳未勝利,,ダ1700,8,重,1:48.3,32.7-38.1,キシュウライナー,清水英次,[西]坂田正行,アグネスシルバー,オーゴンショウフー,2:３歳,420.0
1987/03/15,1阪神6,晴,3,4歳未勝利,,ダ1200,13,重,1:13.3,35.6-37.7,ミタキング,山田和広,[西]内田繁三,カルストンリボルト,ハードペンダス,2:３歳,420.0
1987/03/15,1阪神6,晴,4,4歳新馬,,ダ1200,9,重,1:13.7,35.7-38.0,フェードロリエ,河内洋,[西]田中耕太,マーベラスボーイ,ウォーターメイヤー,2:３歳,510.0
1987/03/15,1阪神6,晴,5,障害4歳以上未勝利,,障3000,12,重,3:26.3,109.0-0.0,リアルテイオウ,平田秀也,[西]佐藤勇,スタイリシュダンサ,バインホーラー,3:３歳以上,750.0
1987/03/15,1阪神6,晴,6,4歳400万下,,ダ1200,15,重,1:12.2,35.3-36.9,ニシノフランセー,小屋敷昭,[西]夏村辰男,ミルフォードベスト,ヤマノエクレール,2:３歳,550.0
1987/03/15,1阪神6,晴,7,4歳以上400万下,,ダ1800,9,重,1:53.3,38.0-38.2,オーナーリッチ,宮徹,[西]吉田三郎,ヒロノハック,タニノステージ,3:３歳以上,560.0
1987/03/15,1阪神6,晴,8,チューリップ賞(OP),,芝1600,10,重,1:38.2,36.6-37.3,マックスビューティ,田原成貴,[西]伊藤雄二,ヤマトムラサキ,ワンダーレジスト,2:３歳,1300.0
1987/03/15,1阪神6,晴,9,甲武特別(900万下),,芝2000,10,重,2:04.3,37.5-37.6,アキヨシリュウ,須貝尚介,[西]須貝彦三,ベアラントラブ,クロスカーテン,3:３歳以上,1000.0
1987/03/15,1阪神6,晴,10,うずしおS(1400万下),,芝1600,10,重,1:37.6,35.6-37.8,マチカネエルベ,柴田光陽,[西]清田十一,センターヒウマ,ハイブリドーマ,3:３歳以上,1250.0
1987/03/15,1阪神6,晴,11,阪神大賞典(G2),,芝3000,9,重,3:10.3,37.0-38.6,スダホーク,田村正光,[東]古山良司,マルブツファースト,スズタカヒーロー,3:３歳以上,4300.0
1987/03/15,1阪神6,曇,12,4歳以上900万下,,ダ1800,12,重,1:52.4,36.7-39.3,ミズホポロロッカ,本田優,[西]星川薫,ハマホース,グリーンハイツ,3:３歳以上,750.0
1987/03/14,2中山5,曇,1,4歳未勝利,,ダ1800,15,不,1:56.0,37.7-40.6,アイアイロマンス,蛯名利弘,[東]山田要一,スコッチダンサー,ベラミチヨ,2:３歳,420.0
1987/03/14,2中山5,曇,2,4歳未勝利,,ダ1700,12,不,1:47.8,31.6-39.0,エドベンチャー,堀井雅広,[東]清水美波,ジオット,ノギクノキミ,2:３歳,420.0
1987/03/14,2中山5,曇,3,4歳未勝利,,ダ1200,16,不,1:12.6,34.6-38.0,ダイワリトラー,的場均,[東]大久保勝,マウントコトブキ,アサカライトオー,2:３歳,420.0
1987/03/14,2中山5,曇,4,4歳新馬,,ダ1700,9,不,1:48.9,30.3-41.3,オギブロンコ,横田吉光,[東]田子冬樹,メジロフェニックス,ホープランサー,2:３歳,510.0
