開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬,年齢制限,一着賞金
1987/03/14,1阪神5,小雨,1,4歳未勝利,,ダ1800,7,不,1:54.7,38.0-39.0,マチカネコンニチワ,田原成貴,[西]伊藤雄二,ビッグネーム,メジロルック,2:３歳,420.0
1987/03/14,1阪神5,小雨,2,4歳新馬,,ダ1700,7,不,1:48.2,31.8-39.0,ドージマテンリュー,松永幹夫,[西]山本正司,ダイナレビュー,ホクエツヤマニン,2:３歳,510.0
1987/03/14,1阪神5,小雨,3,4歳400万下,,ダ1800,6,不,1:54.1,36.9-39.4,キョウワゲート,久保敏文,[西]佐山優,リープハーバスター,リニアアトラス,2:３歳,550.0
1987/03/14,1阪神5,小雨,4,4歳未勝利,,ダ1800,11,不,1:56.9,38.0-40.5,ナチェス,柴田光陽,[西]清田十一,ダイテンミドリ,アイスアーチスト,2:３歳,420.0
1987/03/14,1阪神5,小雨,5,4歳未勝利,,ダ1700,8,不,1:47.1,31.5-37.9,ヒミノトップレディ,松永昌博,[西]松永善晴,エイシンラピス,ミヤマエレガンス,2:３歳,420.0
1987/03/14,1阪神5,小雨,6,4歳新馬,,ダ1200,11,不,1:12.8,36.0-36.8,ラブリーサンライズ,河内洋,[西]武田作十,クインテビエ,アイアンライナー,2:３歳,510.0
1987/03/14,1阪神5,曇,7,4歳以上400万下,,ダ1200,10,不,1:11.8,35.4-36.4,ニシノベンチャー,田所秀孝,[西]田所秀雄,キョウワタケシバ,リンドジョオー,3:３歳以上,560.0
1987/03/14,1阪神5,小雨,8,阪神障害S(春)(G),,障3200,14,不,3:37.4,109.0-0.0,ダイテンスパルタ,古小路重,[西]境直行,アグネスグレイト,シマノスターリー,3:３歳以上,2900.0
1987/03/14,1阪神5,小雨,9,初雛賞(400万下),,芝1400,16,不,1:25.9,35.8-37.8,カズミハルコマ,丸山勝秀,[西]土門一美,カルストンペガサス,トウホーサリー,2:３歳,750.0
1987/03/14,1阪神5,小雨,10,須磨特別(900万下),,芝1600,16,不,1:38.7,35.8-38.4,エビスナイジン,栗田伸一,[西]武田博,クインオブチェリー,タマモハッピー,3:３歳以上,1000.0
1987/03/14,1阪神5,曇,11,但馬S(1400万下),,芝2000,9,不,2:06.0,38.3-38.0,タニノスイセイ,白坂宗治,[西]宮本悳,プリンスドレーク,ワンダーヒロイン,3:３歳以上,1250.0
1987/03/14,1阪神5,小雨,12,4歳以上900万下,,ダ1700,12,不,1:45.0,30.9-37.6,メジロエマ,村本善之,[西]橋本正晴,クリメイト,ロイヤルミユキ,3:３歳以上,750.0
1987/03/08,2中山4,晴,1,4歳未勝利,,ダ1800,14,重,1:54.1,37.3-38.9,サクラタイム,田原成貴,[東]内藤一雄,コックロビン,ホウシュン,2:３歳,420.0
1987/03/08,2中山4,晴,2,4歳未勝利,,ダ1200,16,重,1:12.1,34.3-37.8,アオイノモン,嶋田功,[東]稲葉幸夫,アイディンシルバー,ランナーボーイ,2:３歳,420.0
1987/03/08,2中山4,晴,3,4歳新馬,,ダ1200,16,重,1:12.7,34.7-38.0,インタービジョン,南田美知,[東]中野隆良,ウインピーク,スズランセイコー,2:３歳,510.0
1987/03/08,2中山4,晴,4,4歳400万下,,ダ1800,8,重,1:53.3,38.3-38.1,アサクサマジック,田村正光,[東]久保田敏,モアザンモア,エルカミノ,2:３歳,550.0
1987/03/08,2中山4,晴,6,4歳新馬,,芝1200,13,稍,1:11.1,34.9-36.2,ダイナシルエット,竹原啓二,[東]松山康久,ウエスタンシングン,スピードプレイ,2:３歳,510.0
1987/03/08,2中山4,晴,7,4歳以上400万下,,ダ1200,14,重,1:12.4,33.7-38.7,ホッカイジャッジャ,小西一男,[東]小西登,コウチダンサー,ビクトリーアピール,3:３歳以上,560.0
1987/03/08,2中山4,晴,8,4歳以上400万下,,ダ1200,15,重,1:12.1,34.0-38.1,リーガルシンセイ,森安輝正,[東]森安弘昭,ウエスタンオーカン,マルコスポート,3:３歳以上,560.0
1987/03/08,2中山4,晴,9,常陸特別(900万下),,芝1800,14,良,1:49.6,37.2-36.6,ニットウタチバナ,中舘英二,[東]松山康久,インタージャガー,ハーディゴッド,3:３歳以上,1000.0
