開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬,年齢制限,一着賞金
1987/03/01,2中山2,曇,11,中山牝馬S(G3),,芝1800,11,良,1:48.8,37.2-36.0,カツダイナミック,大崎昭一,[東]和田正道,ダイナフェアリー,スリードーター,3:３歳以上,3000.0
1987/03/01,2中山2,曇,12,4歳以上900万下,,ダ1200,13,良,1:11.4,33.4-38.0,マグママール,蛯沢誠治,[東]伊藤竹男,ペガサスターフ,ハシノフラワー,3:３歳以上,750.0
1987/03/01,1阪神2,晴,1,4歳未勝利,,ダ1800,9,良,1:59.0,38.8-41.7,アスコットプリマ,松永昌博,[西]内田繁三,ジーエムプリンセス,マツノキラメキ,2:３歳,420.0
1987/03/01,1阪神2,晴,2,4歳未勝利,,ダ1800,9,良,1:58.1,38.6-40.4,キシュウスイフト,松永幹夫,[西]佐藤勇,マチカネコンニチワ,ヒデノビクトリー,2:３歳,420.0
1987/03/01,1阪神2,晴,3,4歳新馬,,ダ1700,9,良,1:49.9,31.2-40.9,ベルシャーマン,河内洋,[西]伊藤雄二,アイアンライナー,シンボーイ,2:３歳,510.0
1987/03/01,1阪神2,晴,4,4歳400万下,,ダ1200,15,良,1:15.0,35.6-39.4,ピジョンブェイル,小島貞博,[西]鹿戸幸治,アグネスディクター,タルガインター,2:３歳,550.0
1987/03/01,1阪神2,晴,5,障害4歳以上未勝利,,障3000,14,良,3:28.1,109.0-0.0,スネークアイ,嘉堂信雄,[西]日迫良一,サンライトウエーブ,タイロス,3:３歳以上,750.0
1987/03/01,1阪神2,晴,6,4歳新馬,,芝2000,10,良,2:04.8,37.8-37.7,オーゴンオーエン,安田隆行,[西]松元省一,フミノアスパイアー,エゾノカチドキ,2:３歳,510.0
1987/03/01,1阪神2,晴,7,4歳新馬,,芝2000,10,良,2:05.3,37.0-38.8,アイチマツシマ,田島良保,[西]吉永猛,サンオイセビオ,チャンピオンノツキ,2:３歳,510.0
1987/03/01,1阪神2,曇,8,4歳以上400万下,,ダ1200,14,良,1:13.1,35.4-37.7,ヤマトエベレス,猿橋重利,[西]大久保正,ニシノベンチャー,ヒロノエイカン,3:３歳以上,560.0
1987/03/01,1阪神2,曇,9,ヒヤシンス賞(400万下),,芝2000,11,良,2:04.1,37.0-38.3,ネーハイダンサー,岩元市三,[西]新川恵,ミリオンキャスパー,アムビック,2:３歳,750.0
1987/03/01,1阪神2,晴,10,洲本特別(900万下),,ダ1800,11,良,1:54.5,38.3-40.1,タマモリック,内田国夫,[西]吉永忍,ミスゾーラ,ミスティックスター,3:３歳以上,1000.0
1987/03/01,1阪神2,小雪,11,読売マイラーズC(G2),,芝1600,10,良,1:35.0,36.2-36.0,コンサートマスター,松本達也,[西]中尾正,セントシーザー,ポットテスコレディ,3:３歳以上,4000.0
1987/03/01,1阪神2,晴,12,4歳以上900万下,,ダ1800,9,良,1:55.1,38.7-38.6,メイショウサンダー,南井克巳,[西]高橋成忠,オーゴンハイスタア,グリーンハイツ,3:３歳以上,750.0
1987/02/28,2中山1,晴,1,4歳未勝利,,ダ1800,9,良,1:55.2,37.5-40.4,アサカリファード,岡部幸雄,[東]高橋祥泰,ベルグマイスター,ジングウマッハ,2:３歳,420.0
1987/02/28,2中山1,晴,2,4歳未勝利,,ダ1700,9,良,1:48.0,32.1-38.4,ダイナスクエア,伊藤正徳,[東]尾形充弘,ベラミチヨ,スマイルダンサー,2:３歳,420.0
1987/02/28,2中山1,晴,3,4歳未勝利,,ダ1200,14,良,1:12.0,33.9-38.1,プリンシプル,的場均,[東]和田正道,ロッタリー,カシマスワロー,2:３歳,420.0
1987/02/28,2中山1,晴,4,4歳未勝利,,ダ1200,15,良,1:13.5,35.2-38.3,ウメノレイホー,田村正光,[東]矢野照正,パワーシンゲキ,アサカライトオー,2:３歳,420.0
1987/02/28,2中山1,晴,5,障害4歳以上未勝利,,障2700,11,良,3:08.7,110.0-0.0,サンユーパネラー,鈴木勇,[東]富田六郎,グリーンイール,カチウマエース,3:３歳以上,750.0
1987/02/28,2中山1,晴,6,4歳新馬,,ダ1200,16,良,1:13.3,33.3-40.0,カズサスイセイ,本間忍,[東]松永勇,グロウオギハート,グッドメモリー,2:３歳,510.0
