開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬,年齢制限,一着賞金
1987/02/15,1東京6,曇,11,共同通信杯4歳S(G3),,芝1800,11,良,1:49.9,37.1-35.7,マイネルダビテ,田原成貴,[東]栗田博憲,スズラバン,バナレット,2:３歳,3000.0
1987/02/15,1東京6,曇,12,4歳以上900万下,,ダ1400,10,良,1:25.1,35.5-37.5,タイテールポ,柴田善臣,[東]吉野勇,イワサンリバ,サクラエイサイ,3:３歳以上,750.0
1987/02/15,2京都6,晴,1,4歳未勝利,,ダ1800,13,良,1:57.2,38.0-40.5,シャオリーベン,蛯沢誠治,[東]栗田博憲,モートヒーロー,エーコーギャロップ,2:３歳,420.0
1987/02/15,2京都6,晴,2,4歳未勝利,,ダ1200,11,良,1:15.1,36.3-38.8,ヤマニンエクセル,猿橋重利,[西]梅内慶蔵,ホリノグリーン,マチカネコンニチワ,2:３歳,420.0
1987/02/15,2京都6,晴,3,4歳新馬,,ダ1800,9,良,1:57.1,38.2-39.0,グリーンレーザー,岩元市三,[西]大沢真,ヒデノカイウン,ヤクモグレイス,2:３歳,510.0
1987/02/15,2京都6,曇,4,4歳400万下,,ダ1400,7,良,1:27.3,37.2-37.7,ヒデリュウオー,猿橋重利,[西]大沢真,サルノテンショオー,トリプルウイング,2:３歳,550.0
1987/02/15,2京都6,曇,5,4歳以上400万下,,ダ1200,8,良,1:13.2,35.7-37.5,キングオブザウェイ,田島良保,[西]武宏平,ファンドリドン,ネイティブシンガー,3:３歳以上,560.0
1987/02/15,2京都6,曇,6,4歳以上400万下,,ダ1200,9,良,1:13.9,36.2-37.7,テンザンヒムカ,小屋敷昭,[西]夏村辰男,チェリーマドンナ,ビッグマークレディ,3:３歳以上,560.0
1987/02/15,2京都6,曇,7,4歳未勝利,,ダ1400,13,良,1:28.5,36.9-39.3,ビジョンヒーロー,中竹和也,[西]吉田三郎,サナダウイリー,ミタキング,2:３歳,420.0
1987/02/15,2京都6,晴,8,4歳新馬,,ダ1200,13,良,1:15.2,36.1-39.1,カルストンペガサス,河内洋,[西]湯浅三郎,タマイングリッシュ,ロングワカクサ,2:３歳,510.0
1987/02/15,2京都6,晴,9,斑鳩特別(1400万下),,芝1600,7,良,1:36.1,36.4-35.7,ヤマノスキー,南井克巳,[西]中村好夫,マチカネコーシ,ゾウゲブネレディ,3:３歳以上,1250.0
1987/02/15,2京都6,晴,10,大和特別(900万下),,ダ1200,8,良,1:12.1,35.0-37.1,マキバテツ,石橋守,[西]境直行,エビスフリオン,エルグランシャダイ,3:３歳以上,1000.0
1987/02/15,2京都6,晴,11,きさらぎ賞(G3),,芝2000,8,良,2:04.6,39.1-36.3,トチノルーラー,蛯沢誠治,[東]栗田博憲,スズノライジン,ダイナチョイス,2:３歳,3000.0
1987/02/15,2京都6,晴,12,4歳以上900万下,,ダ1700,9,良,1:47.9,31.8-37.9,クラウンエクシード,秋山忠一,[西]小林稔,ロマンオークス,ブライトインター,3:３歳以上,750.0
1987/02/15,1小倉6,曇,1,4歳未勝利,,芝2000,5,良,2:10.5,39.3-37.9,タフネスチカラ,田口光雄,[西]吉田三郎,グリーンロイヤル,ダイイチハレー,2:３歳,250.0
1987/02/15,1小倉6,曇,2,4歳未勝利,,ダ1000,12,良,1:02.2,36.8-37.6,プリティージャナー,西浦勝一,[西]荻野光男,サチノプレスト,エイシンガーランド,2:３歳,420.0
1987/02/15,1小倉6,曇,3,4歳新馬,,芝1800,11,良,1:52.4,36.4-38.6,セントアイドル,篠原茂,[東]藤本晋,ホーマンマルキ,スズイサム,2:３歳,510.0
1987/02/15,1小倉6,曇,4,4歳以上400万下,,芝1200,9,良,1:11.3,35.3-36.0,センターテイノ,横山雄一,[西]田所稔,ショウフウローズ,ダイナテイスティ,3:３歳以上,560.0
1987/02/15,1小倉6,曇,5,4歳以上400万下,,芝1800,12,良,1:50.9,36.5-37.9,マヤノプリンス,増井裕,[西]坂口正大,アイリメンバーユー,ケントシロー,3:３歳以上,560.0
1987/02/15,1小倉6,曇,6,4歳以上400万下,,芝1200,12,良,1:10.9,34.5-36.4,レッドピュロー,北村卓士,[西]内藤繁春,ダイゼンアカツキ,シンタイガー,3:３歳以上,560.0
