開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬
2020/11/21,5阪神5,晴,9,もちの木賞(1勝クラス),,ダ1800,14,良,1:53.8,37.8-37.6,ホールシバン,福永祐一,[西]高橋義忠,ダノンハーロック,ゴッドセレクション
2020/11/21,5阪神5,晴,10,瀬戸内海特別(2勝クラス),,芝1400,15,良,1:21.1,34.5-35.0,トウケイミラ,鮫島良太,[西]高柳大輔,カワキタアジン,キャッチミーアップ
2020/11/21,5阪神5,晴,11,アンドロメダS(L),,芝2000,15,良,1:58.8,35.4-35.5,アドマイヤビルゴ,武豊,[西]友道康夫,クラージュゲリエ,レイホーロマンス
2020/11/21,5阪神5,晴,12,3歳以上1勝クラス,,ダ1200,16,良,1:11.9,34.7-37.2,サイクロトロン,北村友一,[西]音無秀孝,トロイカ,シゲルキンセイ
2020/11/15,3福島6,晴,1,2歳未勝利,,ダ1150,16,良,1:10.2,31.8-38.4,ビップエレナ,菊沢一樹,[東]田島俊明,テイエムミラクル,クリオズナ
2020/11/15,3福島6,晴,2,3歳以上1勝クラス,,ダ1700,15,良,1:46.2,29.5-39.0,スナークダヴィンチ,小崎綾也,[西]野中賢二,ヒルノブルージュ,トレーンベアラー
2020/11/15,3福島6,晴,3,3歳以上1勝クラス,,ダ1700,15,良,1:47.4,30.3-38.6,ノーチラス,西村淳也,[西]松永幹夫,ペイシャクレア,タガノグリュック
2020/11/15,3福島6,晴,4,障害3歳以上未勝利,,障2770,13,良,3:05.2,107.1-0.0,メイショウハチク,小坂忠士,[西]南井克巳,ゲインスプレマシー,キーパンチ
2020/11/15,3福島6,晴,5,障害3歳以上未勝利,,障2770,11,良,3:02.3,106.1-0.0,ボランテレオ,熊沢重文,[西]森田直行,ホウオウアクセル,キタノテイオウ
2020/11/15,3福島6,晴,6,3歳以上1勝クラス,,ダ2400,16,良,2:35.6,36.2-39.3,メイショウオオタカ,富田暁,[西]藤沢則雄,カッティングロック,アルマトップエンド
2020/11/15,3福島6,晴,7,3歳以上1勝クラス,,芝1200,16,良,1:09.7,34.6-35.1,ナイントゥファイブ,富田暁,[西]西園正都,リャスナ,レリスタット
2020/11/15,3福島6,晴,8,3歳以上1勝クラス,,芝1800,16,良,1:48.2,35.2-36.0,マリノソフィア,柴田善臣,[東]奥平雅士,カインドリー,タンジェリンムーン
2020/11/15,3福島6,晴,9,3歳以上1勝クラス,,ダ1150,16,良,1:08.9,32.1-36.8,アスカリ,富田暁,[西]西園正都,アンビル,タイガーサイレンス
2020/11/15,3福島6,晴,10,福島2歳S(OP),,芝1200,16,良,1:10.0,34.2-35.8,ルクシオン,西村淳也,[西]河内洋,サニーオーシャン,ビーマイベイビー
2020/11/15,3福島6,晴,11,福島記念(G3),,芝2000,16,良,1:59.6,35.7-36.5,バイオスパーク,池添謙一,[西]浜田多実,ヴァンケドミンゴ,テリトーリアル
2020/11/15,3福島6,晴,12,会津特別(2勝クラス),,芝1200,16,良,1:09.5,34.0-35.5,チェアリングソング,菱田裕二,[東]青木孝文,ニシノストーム,タマモティータイム
2020/11/15,5東京4,晴,1,2歳未勝利,,ダ1600,13,良,1:39.0,36.1-37.5,ショウナンアストラ,津村明秀,[東]矢野英一,イツカハシャチョウ,トーセンチャールズ
2020/11/15,5東京4,晴,2,2歳未勝利,,芝1400,18,良,1:22.4,35.4-34.9,ジネストラ,三浦皇成,[東]鹿戸雄一,フミロア,シュアーヴアリア
2020/11/15,5東京4,晴,3,2歳未勝利,,ダ1400,14,良,1:26.9,36.5-37.3,ゼローソ,田辺裕信,[東]栗田徹,アレナマエストロ,カモミールティー
2020/11/15,5東京4,晴,4,2歳未勝利,,芝1800,13,良,1:47.4,35.2-35.5,エイスオーシャン,荻野極,[西]池江泰寿,タガノディアーナ,サンライズゴラッソ
