開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬
2000/03/11,2中山5,曇,6,4歳新馬,,芝1800,15,良,1:51.5,37.9-36.0,スパークホーク,田中勝春,[東]河野通文,リベレーション,ガルフィンドリーム
2000/03/11,2中山5,曇,7,4歳500万下,,ダ1800,10,良,1:54.1,37.0-38.1,スギノフォルモーザ,横山典弘,[東]鈴木康弘,マイネルジェアン,レオウインザー
2000/03/11,2中山5,曇,8,4歳以上500万下,,ダ1800,16,良,1:54.2,36.7-38.2,カサイシップウ,蛯名正義,[東]藤原辰雄,ワンマンアーミー,ドクタークロス
2000/03/11,2中山5,曇,9,房総特別(900万下),,芝1600,16,良,1:35.9,35.8-35.9,ホクトスプライト,村田一誠,[東]中野隆良,チャッターリップス,サクラフォーエバー
2000/03/11,2中山5,曇,10,アネモネS(OP),,芝1600,15,良,1:37.1,36.0-36.0,サニーサイドアップ,藤田伸二,[西]山内研二,スプリングガーベラ,ジェミードレス
2000/03/11,2中山5,曇,11,中山牝馬S(G3),,芝1800,16,良,1:48.5,36.3-35.9,レッドチリペッパー,横山典弘,[西]松田博資,エイダイクイン,サクラアカツキ
2000/03/11,2中山5,曇,12,4歳以上500万下,,ダ1200,16,良,1:12.9,34.6-38.3,シルヴァサウンド,土谷智紀,[東]鈴木勝美,ダービートップ,ムーンクラフト
2000/03/11,1中京3,曇,1,4歳未出走,,ダ1700,9,良,1:52.3,32.1-38.7,アンクルストーン,須貝尚介,[西]須貝彦三,シーアドニス,グランバトー
2000/03/11,1中京3,曇,2,4歳未勝利,,ダ1700,9,良,1:50.1,30.1-41.1,スーパーシーザー,武幸四郎,[西]橋口弘次,タヤスエトワール,アインダイマジン
2000/03/11,1中京3,曇,3,4歳未勝利,,ダ1700,11,良,1:51.4,30.4-40.6,リアルプリマ,芹沢純一,[西]瀬戸口勉,グッドフレイズ,プロテクトレス
2000/03/11,1中京3,曇,4,4歳未勝利,,ダ1000,13,良,1:00.7,35.6-37.0,ベラクルス,岸滋彦,[西]坪憲章,ゲイリーエクシード,リアルスター
2000/03/11,1中京3,曇,5,4歳未勝利,,芝1000,16,良,0:58.1,34.8-34.7,トコア,武英智,[西]山内研二,ウォーターポーラー,オンワードリンリン
2000/03/11,1中京3,曇,6,4歳以上500万下,,ダ2300,10,良,2:29.2,31.9-38.6,ミデオンヨミヒト,中舘英二,[東]藤原辰雄,アグネスパートナー,サントパレス
2000/03/11,1中京3,曇,7,4歳以上500万下,,ダ1000,16,良,1:00.6,35.7-37.1,ヤマノバイオレット,佐藤哲三,[西]中村好夫,ロイヤルウェルカム,グラシアスシチー
2000/03/11,1中京3,曇,8,4歳以上500万下,,ダ1700,15,良,1:49.3,30.3-37.9,ヒーロータイプ,佐藤哲三,[西]坪憲章,マチカネエヒガサ,タイガーチャージ
2000/03/11,1中京3,曇,9,寒狭川特別(500万下),,芝1700,14,良,1:42.9,30.7-35.4,キョウワダイキチ,佐藤哲三,[西]吉岡八郎,ヒシシャイン,タイガーホーラー
2000/03/11,1中京3,曇,10,庄内川特別(500万下),,芝1200,16,良,1:10.0,33.7-36.3,アプリコットデュー,二本柳壮,[東]鈴木康弘,ゲイリージェミニ,レーシングスパイス
2000/03/11,1中京3,曇,11,瀬戸特別(900万下),,ダ1700,13,良,1:47.0,29.9-38.5,スリーサンナイナー,千田輝彦,[西]藤岡範士,シネマパラダイス,スリーシーズン
2000/03/11,1中京3,曇,12,4歳以上500万下,,ダ1000,15,良,0:59.8,35.2-36.5,サチノテンマ,宇田登志,[西]武宏平,ヒシパッカー,カミノエステート
2000/03/11,1阪神5,曇,1,4歳未勝利,,ダ1200,11,良,1:14.0,36.5-37.5,カジキヒメ,秋山真一,[西]吉岡八郎,レインボーマジック,トップレディスター
