開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬
2021/08/14,4新潟1,小雨,1,2歳未勝利,,ダ1200,15,稍,1:11.6,34.3-37.3,ベストリーガード,木幡巧也,[東]牧光二,セイウンハルカニ,ハピネスガッサン
2021/08/14,4新潟1,雨,2,2歳未勝利,,芝1800,11,稍,1:50.0,37.6-33.9,ラーグルフ,丸田恭介,[東]宗像義忠,ミスボニータ,ラクスバラディー
2021/08/14,4新潟1,雨,3,3歳未勝利,,ダ1800,15,重,1:52.5,36.7-38.4,メイプルエクセル,丸田恭介,[東]南田美知,セバスチャン,ターニングアップ
2021/08/14,4新潟1,小雨,4,3歳未勝利,,芝2000,14,稍,2:03.7,37.8-35.1,キャニオニング,菅原明良,[東]萩原清,ヴァンデスプワール,シャイニングパール
2021/08/14,4新潟1,小雨,5,2歳新馬,,芝1600,17,稍,1:35.2,36.0-34.5,ミント,福永祐一,[西]友道康夫,ティーライトニング,ヒメゴゼン
2021/08/14,4新潟1,雨,6,2歳新馬,,芝1400,17,稍,1:23.5,35.5-35.9,ガトーフレーズ,柴田大知,[東]清水英克,クランプ,カルーナブルガリス
2021/08/14,4新潟1,雨,7,3歳未勝利,,ダ1200,15,重,1:11.0,34.5-36.5,ロードレイライン,三浦皇成,[東]稲垣幸雄,サイレントナイト,フィルモグラフィー
2021/08/14,4新潟1,雨,8,3歳以上1勝クラス,,ダ1800,15,重,1:52.6,37.8-37.2,レイニーデイ,江田照男,[東]田村康仁,シュルードアイズ,タイセイマーベル
2021/08/14,4新潟1,雨,9,湯沢特別(1勝クラス),,芝1800,9,稍,1:47.8,36.2-33.8,ニシノオイカゼ,内田博幸,[東]武市康男,セラフィナイト,ショコラブリアン
2021/08/14,4新潟1,雨,10,新発田城特別(2勝クラス),,芝1400,17,稍,1:21.1,33.7-35.7,テンハッピーローズ,福永祐一,[西]高柳大輔,ドゥラモンド,サルビア
2021/08/14,4新潟1,雨,11,稲妻S(3勝クラス),,芝1000,16,稍,0:54.8,32.9-32.5,ジュニパーベリー,嶋田純次,[東]手塚貴久,ビアイ,サクセスハーモニー
2021/08/14,4新潟1,雨,12,3歳以上1勝クラス,,ダ1800,12,重,1:51.8,36.4-37.9,シャーレ,菅原明良,[東]武市康男,フローズンカクテル,ナーシサステソーロ
2021/08/14,4小倉1,雨,1,障害3歳以上OP,,障2860,12,不,3:12.1,105.1-0.0,スズカフューラー,森一馬,[西]茶木太樹,レオビヨンド,ノーリミッツ
2021/08/14,4小倉1,雨,2,2歳未勝利,,芝1200,15,不,1:10.7,33.8-36.9,ミミグッド,川須栄彦,[西]中尾秀正,ヒノクニ,キリシマコトブキ
2021/08/14,4小倉1,雨,3,3歳未勝利,,ダ1000,14,不,0:58.8,34.3-36.3,アシタバ,松若風馬,[西]奥村豊,シンゼンシャイン,フィーリウスワン
2021/08/14,4小倉1,雨,4,障害3歳以上未勝利,,障2860,8,不,3:14.7,110.0-0.0,ミンナノシャチョウ,黒岩悠,[西]服部利之,プリンスオブペスカ,サンライズアキレス
2021/08/14,4小倉1,雨,5,2歳新馬,,芝1200,16,不,1:10.7,35.1-35.6,サンディブリッジ,川田将雅,[西]安田翔伍,カジュフェイス,シェンフォン
2021/08/14,4小倉1,雨,6,3歳未勝利,,ダ1700,16,不,1:45.5,29.9-38.7,リーベサンライズ,松山弘平,[西]河内洋,メイショウキートス,クリノキララ
2021/08/14,4小倉1,雨,7,3歳未勝利,,芝2000,12,不,2:04.1,36.2-37.3,ショウサンイチマツ,松本大輝,[西]松下武士,ライトオブワールド,ジューンサクラ
2021/08/14,4小倉1,雨,8,3歳以上1勝クラス,,ダ1700,16,不,1:43.8,29.2-38.2,サワヤカコーズサン,松山弘平,[西]茶木太樹,マルモルーラー,レイクリエイター
