開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬,年齢制限,一着賞金
1973/02/24,1中山1,晴,4,5歳以上未勝利,,障2710,5,重,3:06.9,,ハンサムジャック,富田正信,高橋英夫,ローズイテッソ,オキノコトブキ,4:４歳以上,380.0
1973/02/24,1中山1,晴,5,4歳新馬,,芝1200,11,重,1:14.0,,ツバキホープ,古賀一隆,宮沢今朝太郎,ワードポーション,タクヨシ,2:３歳,150.0
1973/02/24,1中山1,晴,6,4歳新馬,,芝1200,10,重,1:14.9,,ノワキフミ,蛯沢誠治,伊藤竹男,ホマレマサコ,トーアヒーロー,2:３歳,150.0
1973/02/24,1中山1,曇,7,5歳以上200万下,,ダ1700,14,重,1:46.1,,ダテミドリ,関口健太郎,小西喜蔵,ジェロニモ,スイノプリンス,4:４歳以上,250.0
1973/02/24,1中山1,曇,8,水仙賞(200万下),,芝1600,13,重,1:40.7,,バルールターフ,笹倉武久,仲住達弥,ダラス,オオノホマレ,2:３歳,350.0
1973/02/24,1中山1,曇,9,5歳以上,,芝1600,8,重,1:38.6,,キョウエイグリーン,東信二,境勝太郎,ワンサバンナ,タケフブキ,4:４歳以上,500.0
1973/02/24,1中山1,晴,10,牝馬特別(700万下),,芝1800,8,重,1:54.4,,サンパレス,西野桂,野平省三,パミールターフ,エリモヒューズ,4:４歳以上,640.0
1973/02/24,1中山1,晴,11,総武特別(400万下),,芝1800,19,重,1:54.8,,サンタイヨー,野平祐二,野平省三,オオテッソ,シャコーパワー,4:４歳以上,550.0
1973/02/24,1中山1,晴,12,4歳200万下,,ダ1700,9,重,1:47.4,,シブノスター,横山富雄,仲住芳雄,エスコルタ,ホウヨウスイート,2:３歳,220.0
1973/02/24,2中京3,雪,1,4歳未勝利,,ダ1600,6,稍,1:45.6,,スリールターフ,梅田康雄,谷栄次郎,センマサル,アームクーガー,2:３歳,100.0
1973/02/24,2中京3,曇,2,4歳未勝利,,ダ1600,7,稍,1:44.7,,ミヤジスター,南井克巳,夏村辰男,ミズホニシキ,フセノオー,2:３歳,100.0
1973/02/24,2中京3,曇,3,4歳以上100万下,,ダ1700,8,稍,1:55.0,,カイバン,柴田政見,柴田不二男,ファニージョオー,ナカザクラ,3:３歳以上,130.0
1973/02/24,2中京3,晴,4,4歳200万下,,ダ1600,8,稍,1:44.3,,ケイロン,湯窪幸雄,吉田三郎,ホースメンシルバー,ラブアイデア,2:３歳,210.0
1973/02/24,2中京3,曇,5,5歳以上200万下,,ダ1600,6,稍,1:44.0,,タカローレル,湯窪幸雄,伊藤雄二,モアーフォード,スカイボーイ,4:４歳以上,240.0
1973/02/24,2中京3,小雪,6,5歳以上200万下,,ダ1600,7,良,1:44.3,,トップオリオン,佐々木昭次,宮本悳,テツノボーイ,ヒメダイコク,4:４歳以上,240.0
1973/02/24,2中京3,曇,7,渥美特別(400万下),,芝2000,10,稍,2:05.8,,シンキヨズキ,田口光雄,武邦彦,タイソング,アパローザ,4:４歳以上,530.0
1973/02/24,2中京3,晴,8,雪割草特別(200万下),,芝1400,12,稍,1:26.3,,サンコオーメジロ,田之上幸男,田之上勲,イサミチェリナ,キクノエタン,2:３歳,330.0
1973/02/24,2中京3,曇,9,5歳以上,,芝1800,6,稍,1:51.8,,ノボルトウコウ,徳吉一己,加藤朝治郎,アレビット,ブランスキー,4:４歳以上,460.0
1973/02/24,1阪神1,晴,1,4歳未勝利,,芝1400,11,不,1:29.0,,トルーパーズクイン,清水出美,星川泉士,フジザクイーン,グリッター,2:３歳,100.0
1973/02/24,1阪神1,晴,2,4歳未勝利,,芝1600,8,不,1:44.0,,カワセエース,清水英次,坂田正行,レイクトップ,シャダイブレッド,2:３歳,100.0
